UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor,,variable,number,proportion
Broward_Anne Kolb Nature Center,0.119368635,0.054504832,0.030534297,0.07283314,0.046151645,0.024291227,0.069409645,0.034817778,0.017123144,0.004259032,0.092321631,0.029556252,0.001786817,0.003150811,0,0.076406367,0.025237617,0.620847652,0.435933143,0.184914509,0.584419985,0.036427667,0.052460737,0.102300306,1,area,,area,119,0.279342723
Broward_Boulevard Gardens Community Center,0.137375242,0.073043326,0.113407525,0.00745223,0.020302532,0,0.052350485,0.153419544,0.001384106,0.00126104,0.003078798,0.002052234,0.005654895,0.002116935,0,0.026880659,0.093357327,0,0.489413919,-0.489413919,0.064817714,-0.064817714,0.049443154,-0.127224533,1,mean_ndwi,,mean_ndvi,62,0.145539906
Broward_Brian Piccolo Sports Park & Velodrome,0.158333286,0.234503807,0.10414434,0.012333374,0.052975341,0,0.252108344,0.120695821,0.017134214,0.024309932,0.007869257,0.121675307,0.025230542,0,0.011935456,0.011372598,0.189906582,0.730337079,0.359101983,0.371235096,0.688125398,0.042211681,0.139094326,-0.315481344,1,mean_ndvi,,Biodiversity,58,0.136150235
Broward_CB Smith Park,0.048962302,0.022135777,0.034319901,0.012210586,0.028097699,0,0.054033329,0.060791342,0.018214152,0.011583336,0.00809591,0.030697307,0.000764726,0,0,0.017773287,0.100776693,0.448830409,0.111111111,0.337719298,0.458134883,-0.009304474,0.058982666,-0.117336448,1,Biodiversity,,tree,56,0.131455399
Broward_Central Broward Regional Park,0.040917675,0.041602077,0.022681118,0.000939056,0.002773982,0,0.011971506,0.015063709,0.000261525,0.010532395,0.003205505,0.003448603,0.000273535,0,0,0.013584844,0.048555756,0.542372881,0.606292517,-0.063919636,0.552594757,-0.010221876,0.030689593,0.21605164,1,Biodiversity,,grassland,40,0.093896714
Broward_Crystal Lake Sand Pine Scrub,0.032416894,0.01768584,0.037898855,0,0.015496878,0,0.034755056,0.060219529,0.001794699,0.002580608,0,0.007158247,0.006852162,0.026303119,0,0.000411592,0.030444697,0.689655172,0.695652174,-0.005997002,0.689917753,-0.000262581,0.057576356,-0.037250123,3,mean_ndwi,,mean_ndwi,38,0.089201878
Broward_Deerfield Highlands Nature Preserve,0.128668964,0.025438757,0.058277148,0,0.015240842,0,0.045359003,0.05704295,0.009149003,0.004112411,0,0.014035531,0.020323728,0.029445068,0.00085395,0.00175288,0.063045756,0.75,0.633094872,0.116905128,0.736953434,0.013046566,0.08063577,-0.400670055,1,area,,Athletic_facility,12,0.028169014
Broward_Deerfield Island Park,0.061383212,0.089904683,0.055256798,0.02956658,0.030836925,0,0.061902213,0.056853963,0.157994465,0.051601777,0.017129296,0.010920847,0.019753039,0.017834105,0.002626489,0.009007777,0.046363628,0.495412844,0.387992332,0.107420512,0.512884006,-0.017471162,0.07420972,0.049425351,1,Pavilion_Picnic_Area,,Jog_Walk_path,11,0.025821596
Broward_Easterlin Park,0.159105792,0.104661446,0.106549675,0.045683065,0.06475284,0,0.113235896,0.080337969,0.003474114,0.121861231,0.011707775,0.012213518,0.005464902,0.001103272,0,0.004439692,0.081828347,0.322580645,0.612252188,-0.289671543,0.394601102,-0.072020457,0.088921005,-0.313778335,1,area,,Kids_Playground,9,0.021126761
Broward_Everglades Holiday Park,0.064328304,0.226024642,0.08777632,0.017303481,0.066088729,0,0.10989039,0.122737169,0.010159715,0.061554506,0.018836465,0.008966263,0.074886152,0.004298818,0.0377673,0,0.148928902,0.069101473,0.410959162,-0.341857689,0.088098461,-0.018996988,0.065262752,-0.197179982,1,tree,,herbaceous_wetland,7,0.016431925
Broward_Fern Forest Nature Center,0.07068585,0.046692848,0.047369602,0,0.006586469,0,0.029971883,0.033476001,0.005999162,0.002105428,0.003775943,0.006974795,0.003673831,0.001267299,0.00809179,0.010584805,0.053367282,0.6848,0.712121212,-0.027321212,0.683777246,0.001022754,0.044763219,-0.00321039,1,area,,Pavilion_Picnic_Area,7,0.016431925
Broward_Franklin Park,0.098430565,0.035356914,0.073009701,0.002594876,0.013413268,0,0.034413278,0.070674679,0.000354322,0.00089253,0.001526144,0.007252539,0.00061248,0,0,0.014446766,0.029993451,0.5,0.47611314,0.02388686,0.492294782,0.007705218,0.049017662,-0.084264366,1,area,,Dog_Park,3,0.007042254
Broward_Helene Klein Pineland Preserve,0.006444221,0.030692324,0.016234722,0.000429675,0.005381243,0,0.022611372,0.020328274,0.004496888,0.001948325,0.000738264,0.032382285,0.001876269,0.004118296,0.001011586,0.000213322,0.003333499,0.666666667,0.645464713,0.021201954,0.659023066,0.007643601,0.014222523,-0.352689842,1,Jog_Walk_path,,Indoor_Outdoor_fitness_center,3,0.007042254
Broward_Herman and Dorothy Shooster Nature Preserve,0.079558091,0.020137122,0.108024161,2.54E-05,0.007709758,0,0.033849174,0.024893292,0.002341736,0.005559549,0.001850433,0.004563898,0.010573821,0.000763882,0.000583065,0.000569175,0.04906817,0.666666667,0.587349116,0.079317551,0.660409027,0.00625764,0.029311931,0.238702634,1,grassland,,Body_of_water,1,0.002347418
Broward_Highlands Scrub Natural Area,0.117104217,0.024917317,0.08330207,0,0.014620195,0,0.029152046,0.070684535,0.007336386,0.00973099,0,0.018392154,0.015520029,0.022052218,0.000587311,0.001280637,0.038401469,0.695652174,0.777546323,-0.081894149,0.702848656,-0.007196482,0.063080346,-0.073575405,1,area,,water,0,0
Broward_Hollywood North Beach Park,0.099549381,0.04276834,0.023162485,0.042311113,0.023867612,0.017793192,0.036396032,0.040282959,0.00892887,0.000464432,0.074336896,0.027623727,0.000699477,0.002987485,0,0.030975983,0.028085889,0.410769231,0.606194953,-0.195425722,0.443308676,-0.032539445,0.059394483,0.000504375,1,area,,mangroves,0,0
Broward_Kristin Jacobs Natural Area at Hillsboro Pineland,0.005094613,0.028230446,0.014589455,8.61E-05,0.010542074,0,0.01646574,0.02025877,0.003253861,0.003082112,0.000348762,0.022114696,0.002394919,0.00215579,0.000528764,0.00022297,0.005637125,0.702702703,0.63143772,0.071264983,0.691803381,0.010899322,0.01336288,-0.270930128,1,tree,,Nature_Preserve,0,0
Broward_Lafayette Hart Park,0.13620384,0.041305631,0.093895703,0.002153566,0.011984221,0,0.042948309,0.069450256,0.000343121,0.000728659,0.005247805,0.003917384,0.0009225,0,0,0.018039256,0.052004264,0.4,0.489989162,-0.089989162,0.399450541,0.000549459,0.052330576,-0.210165505,1,area,,,,
Broward_Long Key Natural Area and Nature Center,0.125716906,0.145338647,0.132331014,0.00138744,0.033925166,0,0.112287415,0.241176154,0.007643602,0.016428976,0.02924442,0.062635809,0.025955722,0.003224929,0.005491567,0.00436609,0.064874731,0.521929825,0.378064754,0.143865071,0.510798182,0.011131643,0.096417559,-0.181676609,1,mean_ndwi,,,,
Broward_Markham Park,0.015517832,0.021370081,0.016309971,0.003121221,0.010103665,0,0.012692868,0.013507041,0.017691355,0.023761679,0.00262409,0.002884255,0.018288349,0,0.001662018,0.003445715,0.045573766,0.542706965,0.637130528,-0.094423563,0.545191666,-0.002484701,0.020124333,-0.232818788,1,Biodiversity,,,,
Broward_Military Trail Nature Area,0.077798771,0.062402465,0.074726771,0,0.036529244,0,0.069915842,0.074799364,0.001857691,0.00193908,0,0.01077037,0.03042414,0.012031016,0.002602682,0.013144019,0.120707986,1,0.699514716,0.300485284,0.981422475,0.018577525,0.110123278,-0.190094253,1,Biodiversity,,,,
Broward_Miramar Pineland Natural Area,0.233094677,0.055128803,0.060138595,0.016654893,0.024251645,0,0.064216495,0.085285444,0.031484313,0.000568982,0.008289405,0.051276119,0.316805132,0,0,0.002266539,0.154788169,0.391812865,0.54497666,-0.153163795,0.402874082,-0.011061217,0.058647273,0.215818129,1,Athletic_facility,,,,
Broward_Pine Island Ridge Natural Area,0.089335768,0.129499074,0.078762303,0.002553407,0.024310082,0,0.023315415,0.019444111,0.000487679,0.006830374,0.006340626,0.007750712,0.017599112,0.004246366,0.000187368,0.013289333,0.046114451,0.543859649,0.574748489,-0.03088884,0.555021126,-0.011161477,0.04874354,0.16968994,1,tree,,,,
Broward_Plantation Heritage Park,0.029601715,0.04737055,0.054584021,0.015696424,0.068896812,0,0.038410193,0.045032089,0.09342915,0.012259394,0.015169268,0.010616867,0.007390101,0,0.000225985,0.025120944,0.116655574,0.45035461,0.669694782,-0.219340172,0.497976118,-0.047621508,0.061120556,-0.153100718,1,Biodiversity,,,,
Broward_Quiet Waters Park,0.110704247,0.08084491,0.084976833,0.005391533,0.023879688,0,0.189246644,0.118820512,0,0.004376816,0.008653359,0.131592343,0.030092511,0.004279148,0.016686435,0.012104569,0.146012434,0.559366755,0.485772006,0.073594749,0.547851155,0.0115156,0.098652728,-0.367298652,1,mean_ndvi,,,,
Broward_Reverend Samuel Delevoe Memorial Park,0.138626774,0.057654776,0.078559839,0.006240467,0.015986053,0,0.05090137,0.13245155,0.006092225,0.007011694,0.004023993,0.005808066,0.010989117,0.004666908,0,0.011779461,0.04827435,0.45,0.585285713,-0.135285713,0.476204545,-0.026204545,0.058436445,-0.180174903,1,area,,,,
Broward_Roosevelt Gardens Park,0.084759939,0.02894336,0.059905564,0.00025532,0.005059364,0,0.052423222,0.038607922,0.00061206,0.000571724,0.001842821,0.009315152,0.000765048,0,0,0.006888525,0.035118058,0.538461538,0.524236009,0.014225529,0.534569809,0.003891729,0.044297141,-0.044986249,1,area,,,,
Broward_Saw Palmetto Natural Area,0.00449218,0.041961215,0.024191855,0,0.006740498,0,0.016250908,0.026942551,0.005849215,0.001851584,0.000164889,0.033217441,0.002189963,0.006879045,0.000673098,0.000423244,0.00553251,0.6,0.670691317,-0.070691317,0.619597848,-0.019597848,0.015651179,-0.488567946,1,tree,,,,
Broward_Secret Woods Park,0.037070434,0.034086568,0.010707926,0.032830398,0.0423298,0,0.051381411,0.074827016,0.006288919,0.005859035,0.012254526,0.043777861,0.003049628,0.008365371,0.000910062,0.006464039,0.041372878,0.635294118,0.591614381,0.043679737,0.608000481,0.027293637,0.056774297,-0.235777064,1,mean_ndwi,,,,
Broward_Sewell Lock,0.046851209,0.027103254,0.018713525,0.022423782,0.054196955,0,0.030024903,0.047263613,0.037319293,0.004993137,0.030834507,0.017284491,0.021166131,0,3.76E-06,0.005707918,0.051418034,0.62962963,0.824644264,-0.195014634,0.643617626,-0.013987996,0.052263209,-0.333500421,1,herbaceous_wetland,,,,
Broward_Snake Warriors Island,0.182548375,0.052456463,0.045366931,0.004728316,0.020764239,0,0.190096857,0.015102358,0.004355869,0.008540372,0.004116079,0.01386712,0.004977894,0.003794814,0.007730326,0.002959282,0.036281794,0.715231788,0.595239267,0.119992521,0.70521626,0.010015528,0.04179613,0.115584169,1,mean_ndvi,,,,
Broward_South Fork Canoe Launch,0.084961838,0.047970454,0.088244647,0.019005441,0.0333633,0,0.06145958,0.127697911,0.039224502,0.003282092,0.005918851,0.010820603,0.021422357,0.00107695,0.002754655,0.004921694,0.128884538,1,0.631031115,0.368968885,0.932496267,0.067503733,0.07138807,-0.192294794,1,Biodiversity,,,,
Broward_Sunview Park,0.044392911,0.095526808,0.0420476,0.003103632,0.007682625,0,0.072002479,0.046760982,0.027032206,0.015014513,0.008336622,0.009908888,0.014564469,0.005165321,0.028384201,0.131479241,0.078591907,0.733333333,0.897959184,-0.164625851,0.743783046,-0.010449713,0.059728964,-0.274936487,1,Indoor_Outdoor_fitness_center,,,,
Broward_Tall Cypress Natural Area,0.079449059,0.061875006,0.075923672,0,0.010742251,0,0.047834287,0.035854655,0.000912142,0.002083012,0.002144696,0.003059913,0.001386049,0.000624297,0.001527552,0.004783048,0.043431397,0.739393939,0.673635057,0.065758882,0.737570582,0.001823357,0.061337635,-0.307008464,1,area,,,,
Broward_Topeekeegee Yugnee Park,0.030422747,0.051862775,0.017982259,0.006340515,0.052728904,0,0.04829266,0.056987682,0.012327852,0.004359158,0.013677436,0.021728583,0.005163128,0,0.000121291,0.007992456,0.046039761,0.628742515,0.472258254,0.156484261,0.620128564,0.008613951,0.055266647,-0.327102588,1,mean_ndwi,,,,
Broward_Tradewinds Park,0.046669248,0.030713766,0.048418603,0.00705341,0.02407595,0,0.093239938,0.094830698,0.016279471,0.003277119,0.006048459,0.000354714,0.056333563,0.020296596,0.00785894,0.008158253,0.04096567,0.46,0.547946909,-0.087946909,0.458937454,0.001062546,0.037789185,0.075322197,1,mean_ndwi,,,,
Broward_Tree Tops Park,0.113715638,0.108062775,0.145584913,0.007965275,0.045738747,0,0.024049567,0.017281357,0.004278176,0.002714761,0.012975214,0.007529027,0.061937392,0.008165027,0.001760853,0.032022771,0.054400506,0.627831715,0.579247421,0.048584294,0.619682695,0.00814902,0.050503542,0.155683028,1,grassland,,,,
Broward_Vista View Park,0.074680278,0.055470207,0.045633681,0.028907008,0.094713147,0,0.089102522,0.045045876,0.003400028,0.008780716,0.037136394,0.067304087,0.017116742,0.004105568,0.003822441,0.026071362,0.045697238,0.653530378,0.427443609,0.226086769,0.647857122,0.005673256,0.111154115,-0.46842593,2,herbaceous_wetland,,,,
Broward_Washburn Park,0.032976034,0.059065738,0.068347567,0.01816079,0.049137224,0,0.053198927,0.062699298,0.066213509,0.008862889,0.034335558,0.023438472,0.012697037,0.002017817,0.00546753,0.072192805,0.044929757,1,0.806183863,0.193816137,0.963227691,0.036772309,0.063395725,-0.368333084,1,Indoor_Outdoor_fitness_center,,,,
Broward_West Lake Park,0.089378104,0.055296406,0.015422001,0.029766359,0.01278833,0.016326726,0.055535353,0.055318291,0.003580769,0.031381984,0.082490161,0.009729281,0.01580062,0.000557815,0,0.042964162,0.050706858,0.499072356,0.523766852,-0.024694496,0.500040858,-0.000968502,0.073130263,-0.09882619,1,area,,,,
Broward_Woodmont Natural Area,0.038230633,0.064317025,0.011296168,0.000617447,0.016095282,0,0.068661088,0.020774662,0.00719634,0.010679984,0.002616229,0.006235465,0.009034217,0.013260496,0.00065002,0.001278583,0.050889831,0.742424242,0.493745144,0.248679098,0.722844541,0.019579701,0.035178461,0.105867124,1,mean_ndvi,,,,
Coconut Creek_Community Center and Fitness Center South,0.068703856,0.092933862,0.055127257,0.000625982,0.025626854,0,0.060893432,0.06945233,0.042358167,0.004005127,0.011868898,0.005333353,0.026361093,0.004036366,0.034179202,0.013464011,0.09729821,0.428571429,0.681378355,-0.252806926,0.433637273,-0.005065844,0.068964875,-0.240797686,1,Biodiversity,,,,
Coconut Creek_Cypress Park,0.036545285,0.023976808,0.106304952,0.003660177,0.026385945,0,0.098813365,0.10022581,0.003750016,0.016104734,0.005189564,0.012174174,0.076058782,0.016961783,0.001379062,0.014267831,0.033800336,0.2,0.418293651,-0.218293651,0.228924463,-0.028924463,0.067468041,-0.238427047,1,grassland,,,,
Coconut Creek_George S. Gerber Memorial Park,0.056364145,0.027714347,0.084623725,0.00233841,0.029351999,0,0.075479213,0.127091413,0.001844595,0.005735697,0.007297365,0.007989385,0.065865633,0.014414163,0.000574773,0.006195916,0.044979563,0.6875,0.401951793,0.285548207,0.671397357,0.016102643,0.0572467,-0.470488612,1,mean_ndwi,,,,
Coconut Creek_Lakeside Park,0.005606905,0.05148139,0.027621796,8.49E-07,0.009730122,0,0.037337745,0.040479879,0.004387238,0.004430235,0.000441466,0.048675527,0.004549409,0.005010766,0.000137058,0.000439814,0.006279095,0.333333333,0.692163798,-0.358830465,0.369636044,-0.036302711,0.023339325,-1.002974743,1,tree,,,,
Coconut Creek_Oak Trails Park,0.017306742,0.024372682,0.009179263,0.000260832,0.001807957,0,0.013204905,0.033655629,0.004896235,0.00166924,0.001833187,0.035672977,0.000529201,0.003073766,0.001984667,0.001069066,0.005548178,0.6,0.593488605,0.006511395,0.599842566,0.000157434,0.035713658,0.158371197,1,Jog_Walk_path,,,,
Coconut Creek_Recreation Complex and Fitness Center North,0.018717084,0.04265102,0.008590754,0.000315189,0.003361751,0,0.029695836,0.030473981,0.004933481,0.001557551,0.000952837,0.035439687,0.001516943,0.009264479,0.00204763,0.000455251,0.006137797,0.6875,0.617354927,0.070145073,0.676304481,0.011195519,0.031029178,0.268765747,1,tree,,,,
Coconut Creek_Rowe Activity Center and Donaldson Park,0.058061017,0.0558185,0.030922201,0.001887383,0.020086123,0,0.067180398,0.065161398,0.066149295,0.003029972,0.004238816,0.004952743,0.028295797,0.003068627,0.014885333,0.024014065,0.094563497,0.666666667,0.558930649,0.107736018,0.653879937,0.01278673,0.055842049,0.008240855,1,Biodiversity,,,,
Coconut Creek_Sabal Pines Park,0.024915433,0.036766467,0.006719388,0.003283898,0.00568208,0,0.034811432,0.013744917,0.008657408,0.000640302,0.007019673,0.038299578,0.003230979,0.021573095,0.001225363,1.02E-05,0.009492038,0.714285714,0.692307692,0.021978022,0.712678228,0.001607486,0.031052955,-0.044080835,2,Jog_Walk_path,,,,
Coconut Creek_Windmill Park and Dog Park,0.085465705,0.07273378,0.023732698,0,0.014465864,0,0.051114727,0.058579082,0.02710496,0.002433836,0.003105238,0.014991898,0.011801211,0.001855435,0.034716732,0.017300742,0.14770965,0.833333333,0.599867725,0.233465608,0.818430642,0.014902691,0.054411149,-0.003836641,1,Biodiversity,,,,
Coconut Creek_Winston Park Nature Trail,0.030221341,0.045542403,0.007495933,0,0.009212626,0,0.018354734,0.013028047,0.030270315,0.000228973,0.001008106,0.023084157,0.000483628,0.005826784,9.49E-05,0.001429098,0.008974635,0.692307692,0.793103448,-0.100795756,0.694331561,-0.002023869,0.041412237,-0.303538833,1,tree,,,,
Cooper City_Bill Lips Sports Complex,0.147409808,0.178870242,0.072021106,0.000652051,0.039898543,0,0.081698052,0.082674915,0.00500025,0,0.023977024,0.009323011,0.003480423,0,0,0.005320578,0.08462482,0.75,0.773183666,-0.023183666,0.759495824,-0.009495824,0.075175408,-0.370841234,1,tree,,,,
Cooper City_Chase Park,0.130146025,0.219006078,0.160090989,0.007003753,0.022509125,0,0.048059222,0.045857174,0.010077804,0.002139465,0.010906317,0.010457247,0.068816274,0.000426741,0.000653799,0.054197828,0.046498201,0,0.308214982,-0.308214982,0.063719758,-0.063719758,0.056874069,0.182267936,1,tree,,,,
Cooper City_Christie Schafale Park and Dog Park,0.188319846,0.204822221,0.25442906,0.000476971,0.06348279,0,0.038768838,0.034730197,0.004488515,0.006540967,0.007709058,0.018207458,0.054658123,0,0.002975475,0.005557478,0.049363047,0.6,0.351404859,0.248595141,0.587554036,0.012445964,0.069955973,0.049642395,1,grassland,,,,
Cooper City_Dawn Park,0.08952996,0.190280914,0.09005243,0.004311191,0.040604376,0,0.124116038,0.086901922,0.010544978,0.006326634,0.00544862,0.00917478,0.027135274,0,0,0.029270976,0.085622678,0.666666667,0.589733534,0.076933133,0.637691378,0.028975289,0.093642246,-0.085473755,1,tree,,,,
Cooper City_Diamond Head Park,0.145701305,0.353254898,0.132966718,0.003450014,0.029681986,0,0.393538861,0.158536987,0.00621606,0.007252927,0.009602279,0.164182812,0.065122641,0,0,0.016631253,0.180448108,1,0.234074074,0.765925926,0.935545173,0.064454827,0.153134365,-0.590672823,1,mean_ndvi,,,,
Cooper City_Ellie Kozak Park,0.261567338,0.275014606,0.229683874,0.005198595,0.020954129,0,0.25215632,0.075986074,0.00377118,0.005070707,0.011957031,0.059593357,0.127715368,0.000385656,0.001471788,0.045264647,0.149026793,0,0.53472815,-0.53472815,0.022579748,-0.022579748,0.099049906,-0.243880132,2,tree,,,,
Cooper City_Flamingo Park,0.096275591,0.152329738,0.09816478,0.00076283,0.027785513,0,0.078971161,0.082195221,0,0.000180288,0.014536742,0.009154759,0.012313073,0,0,0.005220005,0.059131666,1,0.687632256,0.312367744,0.950901475,0.049098525,0.084285308,-0.470362467,1,tree,,,,
Cooper City_Flamingo West Park,0.120649535,0.069125821,0.144501556,0.007032258,0.050251846,0,0.10607773,0.051208683,0,0,0.026247645,0.015413649,0.015358579,0,0.002375025,0.003298358,0.05020684,0.769230769,0.626432182,0.142798587,0.745710593,0.023520176,0.097254308,-0.433471008,1,grassland,,,,
Cooper City_Forest Lake Park,0.069977364,0.118779805,0.046932926,0.001518871,0.035915003,0,0.116176417,0.107320193,0.006427453,0,0.017760435,0.010922074,0.009175217,0,0,0.003307776,0.053269703,0.4,0.597013742,-0.197013742,0.45752883,-0.05752883,0.066733634,-0.110122956,1,tree,,,,
Cooper City_Jerry Morgan Park,0.11975645,0.186772261,0.123605392,0.003506496,0.035222225,0,0.155197292,0.055264921,0.019469337,0.003191938,0.003272434,0.012976734,0.053767941,0,0.000747045,0.043978552,0.076513787,0.4,0.634450949,-0.234450949,0.422652504,-0.022652504,0.090490569,-0.114690399,1,tree,,,,
Cooper City_Memorial Park,0.175445181,0.202711447,0.124526716,0.003469163,0.019374446,0,0.07165325,0.047320313,0.01061097,0.002124731,0.013443562,0.009269862,0.103214306,0,0.001490387,0.035467703,0.055107833,0.333333333,0.518886033,-0.1855527,0.401320977,-0.067987644,0.079176975,0.082577741,1,tree,,,,
Cooper City_Natalie's Cove Park,0.138939195,0.146240288,0.120704048,0.002003252,0.031228599,0,0.078110247,0.109883259,0.003935169,0.001726712,0.013844539,0.020013242,0.009067453,0.001945429,0.000997563,0.002262464,0.055648635,1,0.645350103,0.354649897,0.934836889,0.065163111,0.087668771,-0.091062007,1,tree,,,,
Cooper City_Pine Lake Park,0.155437341,0.118218316,0.203915609,0.004935342,0.021454528,0,0.05938239,0.042315902,0.010648477,0.002431968,0.023211841,0.003482387,0.100492557,0,1.23E-05,0.093389261,0.039726344,0.333333333,0.329496161,0.003837172,0.330623439,0.002709894,0.051941612,0.157963685,1,grassland,,,,
Cooper City_Pool & Tennis Center Park,0.112992499,0.062055372,0.05236647,0.001568039,0.041129492,0,0.104878584,0.075861242,0.007199942,0,0.025913686,0.0208644,0.008744001,0,0,0.005131807,0.06040586,0.8,0.594488583,0.205511417,0.760996142,0.039003858,0.0872014,-0.374494384,1,area,,,,
Cooper City_Stirling Palm Park,0.061228841,0.10359365,0.065166244,0.005956813,0.047648324,0,0.098034122,0.069491951,0.011982076,0.003394649,0.006079633,0.008886833,0.008970016,0,0,0.017708997,0.049745144,0.333333333,0.601189362,-0.267856029,0.372111257,-0.038777924,0.104246025,-0.162968609,1,tree,,,,
Cooper City_Suellen H. Fardelmann Sports Complex,0.049647899,0.063834273,0.053434432,0.006191029,0.047188339,0,0.107682174,0.063494025,0.010291244,0.008050816,0.002091108,0.007637395,0.006354574,0,0,0.013506569,0.035619027,0.666666667,0.75572479,-0.089058123,0.704072436,-0.037405769,0.083036307,-0.142124829,1,mean_ndvi,,,,
Cooper City_Tamarind Park,0.085106609,0.109390687,0.062887795,0.003112007,0.031092443,0,0.091689257,0.108134209,0.002316671,0.000343832,0.012122083,0.01246824,0.009996082,0,0,0.005037831,0.062763648,0.545454545,0.636689127,-0.091234582,0.534663315,0.01079123,0.081478957,-0.355413375,1,tree,,,,
Cooper City_Ted Ferone Park,0.055376121,0.073415232,0.150167133,0.000652121,0.010672521,0,0.133734538,0.102957936,0.006130789,0.001335425,0.016802178,0.005451298,0.028164931,0,0,0.072355425,0.056291501,0.882352941,0.493472222,0.388880719,0.820557652,0.061795289,0.078864536,-0.142995061,1,grassland,,,,
Coral Springs_Betti Stradling Park,0.077133086,0.157211945,0.09490085,0,0.046518985,0,0.154436006,0.104217768,0.02665394,0.027954486,0.02372674,0.065185812,0.052865141,0.000706851,0.000921348,0.025188136,0.121051,0.48372093,0.895897436,-0.412176506,0.515488922,-0.031767992,0.147683462,-0.421591983,1,tree,,,,
Coral Springs_Castlewood Park,0.131548268,0.075934855,0.120808174,0.032480907,0.07451425,0,0.072779055,0.119789146,0.027464535,0.136978664,0.023590393,0.018844685,0.085742096,0,0.015855313,0.006222146,0.123201433,1,0.399820374,0.600179626,0.911404766,0.088595234,0.119727772,-0.664104117,1,Kids_Playground,,,,
Coral Springs_Coral Springs Aquatic Complex,0.077473838,0.106774978,0.047941348,0.083128028,0.116390675,0,0.054469821,0.035793362,0.007882912,0.148660924,0.014847076,0.009466041,0.01499729,0,0.079665804,0.005527964,0.048043398,0.576923077,0.655591631,-0.078668554,0.571066212,0.005856865,0.041364484,0.266800582,1,Kids_Playground,,,,
Coral Springs_Countrywood Park,0.042020609,0.040785091,0.010867918,0,0.003852654,0,0.060515513,0.037033162,0,0.004557161,0,0.0196411,0.007116678,0,0.000293077,0.002393337,0.020680241,0.333333333,0.585085852,-0.251752519,0.374757024,-0.041423691,0.024738078,-0.067329017,1,mean_ndvi,,,,
Coral Springs_Cypress Hammock,0.020210796,0.010051758,0.008599528,0,0.003569971,0,0.027371582,0.046139867,0.000163472,0.004933671,0.01919438,0.011231406,0.003209726,0,0.002353034,0.00071952,0.01324305,0.708333333,0.684766074,0.023567259,0.706004703,0.00232863,0.031723933,-0.303261155,1,mean_ndwi,,,,
Coral Springs_Cypress Park,0.029726531,0.017544107,0.011451519,0,0.004461177,0,0.031983106,0.038929358,0,0.008171095,0.013945469,0.007047241,0.003455505,0,0.003833966,0.004939224,0.015841725,0.669683258,0.623624055,0.046059203,0.670741392,-0.001058134,0.034948324,-0.403058513,1,mean_ndwi,,,,
Coral Springs_Dede Gilmore Memorial Park,0.053541002,0.024299422,0.020547196,0,0.010770106,0,0.042007258,0.026120602,0.010925812,0.009803473,0.004909417,0.01138359,0.011297881,0,0,0.005180867,0.039495363,1,0.712792992,0.287207008,0.941066084,0.058933916,0.053592062,-0.324043065,1,area,,,,
Coral Springs_Eagle Ridge Park,0.078297998,0.073310853,0.056157317,0.029157535,0.081258478,0,0.066160945,0.04852303,0.015927598,0.082139317,0.015983452,0.011774252,0.011048917,0,0.039922411,0.005130392,0.028462244,1,0.82473551,0.17526449,0.960337291,0.039662709,0.049418419,0.126326287,1,Kids_Playground,,,,
Coral Springs_Fern Glen Park,0.082072998,0.112062019,0.059234837,0,0.015581762,0,0.063812299,0.045379824,0.004423311,0.002108496,0.000857861,0.010257527,0.001061443,0.000986534,0,0.007248683,0.070484454,0.793103448,0.531348235,0.261755213,0.763007202,0.030096246,0.054657313,-0.512586969,1,tree,,,,
Coral Springs_Forest Hills Park,0.041865465,0.015118139,0.016120131,0,0.005045066,0,0.028712248,0.034141685,0.000203438,0.00263011,6.83E-06,0.004179645,0.006897975,6.93E-05,0.001115239,0.002064826,0.014577888,0.666666667,0.558913031,0.107753636,0.659031882,0.007634785,0.036921911,-0.252013905,1,area,,,,
Coral Springs_Forest Hills West Park,0.036420873,0.037610192,0.021679196,0,0.004231316,0,0.068124587,0.028900167,0.00048691,0.001958084,5.22E-05,0.012916832,0.004076636,0.000186838,7.44E-05,0.003412263,0.029309945,0.6,0.725213591,-0.125213591,0.609904658,-0.009904658,0.044584626,-0.214479284,1,mean_ndvi,,,,
Coral Springs_Lakeview Park,0.058410468,0.04946033,0.024140201,0.030745091,0.031809024,0,0.049578746,0.046271787,0.009513556,0.030053136,0.025729605,0.012588868,0.00276022,0,0.022507642,0.003409812,0.023032198,0.8,0.637235314,0.162764686,0.789186862,0.010813138,0.036744786,0.126428413,1,area,,,,
Coral Springs_Lions Park,0.078497454,0.045373055,0.07082338,0,0.013633347,0,0.069482921,0.042658114,0.002325194,0.003264522,0.001072048,0.006080637,0.00252847,0.001806025,6.84E-05,0.000318648,0.088321612,0.5,0.756984565,-0.256984565,0.539510222,-0.039510222,0.053785148,-0.395702811,1,Biodiversity,,,,
