UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor
Cooper City_Stirling Palm Park,0.06666193,0.188354675,0.068423573,0.005541732,0.0390177,0,0.083226,0.060186799,0.008303955,0.006110154,0.007716143,0.035653191,0.011383408,0,0,0.01222488,0.069276642,0.333333333,0.13799902,0.195334313,0.329864842,0.003468491,0.148304789,-0.393633284,1,tree
Cooper City_Suellen H. Fardelmann Sports Complex,0.09968599,0.194207245,0.071953845,0.006738696,0.046918413,0,0.082133615,0.05649862,0.00794418,0.011027199,0.003218954,0.027731081,0.00992988,0,0,0.006414316,0.066054058,0.025641026,0.261592637,-0.235951611,0.084106064,-0.058465038,0.144331116,-0.430265584,1,tree
Cooper City_Tamarind Park,0.042917552,0.089954763,0.033970883,0.000754603,0.01602222,0,0.05018806,0.043732149,0,0.000126907,0.005106307,0.007329447,0.009171629,0,0,0.001183296,0.028767287,0.272727273,0.261257353,0.01146992,0.28270642,-0.009979147,0.020496855,0.238734742,1,tree
Cooper City_Ted Ferone Park,0.048989827,0.106403967,0.027107328,0.003859964,0.042313039,0,0.035206656,0.048247368,0.00430612,0.004948276,0.001849254,0.020176637,0.005802829,0,0,0.00286573,0.021366568,0.117647059,0.199444639,-0.08179758,0.121068923,-0.003421864,0.015240632,0.500838087,1,tree
Coral Springs_Betti Stradling Park,0.009874651,0.007009319,0.023534817,0,0.006015171,0,0.025413673,0.018659861,0.018104372,0.01454104,0.003027616,0.001011841,0.014797775,0,7.98E-05,0.001085753,0.007938359,0.074418605,0.111172161,-0.036753556,0.081360978,-0.006942373,0.012036904,0.473945953,1,mean_ndvi
Coral Springs_Castlewood Park,0.016134028,0.016136625,0.019764167,0.005116298,0.02832498,0,0.04585316,0.02802972,0.038672304,0.007358632,0.00563477,0.006164971,0.01320139,0,0.003329879,0.001756941,0.070419903,0,0.188467259,-0.188467259,0.032959227,-0.032959227,0.019938107,-0.051080437,1,Biodiversity
Coral Springs_Coral Springs Aquatic Complex,0.017934553,0.019709503,0.014507845,0.013039031,0.018588365,0,0.018299719,0.014046349,0.039956543,0.00322581,0.008268965,0.006712405,0.018741279,0,0.00921561,0.000240263,0.074030726,0.153846154,0.146317533,0.007528621,0.150522432,0.003323722,0.016140159,-0.028058113,1,Biodiversity
Coral Springs_Countrywood Park,0.019336156,0.043654725,0.012744939,0,0.002818268,0,0.067451271,0.069816985,0.000922467,0.024149431,0,0.010798767,0.006050312,0,0.000428833,6.78E-05,0.030832027,0,0.208988276,-0.208988276,0.019104401,-0.019104401,0.028060537,-0.215161478,1,mean_ndwi
Coral Springs_Cypress Hammock,0.00847087,0.008945986,0.006343651,0,0.00240088,0,0.013918301,0.010505406,0.000144132,0.002817863,0.002186882,0.001374128,0.014499231,0,3.21E-05,0.001392084,0.019391075,0.083333333,0.187381056,-0.104047723,0.104544881,-0.021211548,0.007001745,0.341244021,1,Biodiversity
Coral Springs_Cypress Park,0.008453009,0.010429255,0.005586812,0,0.002286808,0,0.012270495,0.010749196,0.000594458,0.002276331,0.000604163,0.001636909,0.014038772,0,3.10E-05,0.001072606,0.019485606,0.212669683,0.151343753,0.06132593,0.205592863,0.00707682,0.009251833,0.240580324,1,Biodiversity
Coral Springs_Dede Gilmore Memorial Park,0.011208307,0.005932083,0.004548769,0,0.004181632,0,0.012608939,0.016382495,0.000315068,0.001495378,0.002888186,0.00275342,0.016050202,0,0,0.001227784,0.011132897,0.333333333,0.275885863,0.05744747,0.32083213,0.012501203,0.016576648,0.140332059,1,mean_ndwi
Coral Springs_Eagle Ridge Park,0.015835392,0.018476728,0.012651861,0.005949644,0.012068779,0,0.021379448,0.009519677,0.021048486,0.003605107,0.003046984,0.00414957,0.02364666,0,0.009001217,0.00182506,0.056931047,0.125,0.262096499,-0.137096499,0.154390916,-0.029390916,0.014207047,0.141780805,1,Biodiversity
Coral Springs_Fern Glen Park,0.046834814,0.035875055,0.077697869,0,0.02264943,0,0.053287014,0.064403824,0.001706121,0.017601969,0.001195918,0.008836995,0.022716674,0.007637691,0,0.0202339,0.053063209,0.068965517,0.438657407,-0.36969189,0.105946551,-0.036981034,0.037293683,-0.249303761,1,grassland
Coral Springs_Forest Hills Park,0.021682254,0.019326938,0.034053716,0,0.003187247,0,0.073247305,0.048831223,0.000186318,0.042654142,0,0.002394901,0.015981043,0,0.000934724,0.001443041,0.023116224,0.095238095,0.064192667,0.031045428,0.086748432,0.008489663,0.015474893,0.450626847,1,mean_ndvi
Coral Springs_Forest Hills West Park,0.017529065,0.030353263,0.029515974,0,0.004027963,0,0.07428695,0.08601329,1.91E-05,0.030649852,0.000353274,0.00531639,0.013389593,0.000115412,7.44E-07,0.001227247,0.016233378,0.4,0.167644969,0.232355031,0.36553055,0.03446945,0.010653297,0.536140727,1,mean_ndwi
