UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor
West Park_Mary Saunders Park,5.99E-05,0.000504211,0.000122965,1.33E-05,1.51E-05,0,0.000271583,0.001508053,0,2.21E-06,7.95E-06,0,0.000175918,8.42E-06,0,4.77E-05,0.000218642,0,0.006072875,-0.006072875,0.000394737,-0.000394737,0.001690647,-0.02226268,1,mean_ndwi
West Park_McTyre Park,5.72E-05,8.14E-05,9.61E-05,1.96E-05,3.11E-05,0,0.000313651,0.000300804,0.000111343,6.01E-06,3.29E-05,2.17E-05,2.34E-06,3.12E-05,1.30E-06,6.26E-06,0.000108479,0,0.003510224,-0.003510224,0.000454339,-0.000454339,0.000447731,-0.073053296,1,mean_ndvi
West Park_Water Tower Park,3.16E-06,0.000291742,1.10E-05,3.22E-06,1.29E-05,0,0.000168975,0.00045242,0,6.11E-06,6.95E-06,0,8.15E-06,7.24E-06,0,4.45E-05,0.000518819,0,0,0,0,0,0.001678607,-0.014983049,2,Biodiversity
Weston_Bonaventure Park,8.64E-05,0.000133397,0.000366256,2.20E-06,1.09E-05,0,8.26E-05,0.000145189,9.19E-06,1.39E-07,3.34E-05,1.13E-07,0.000135232,0,6.82E-08,9.52E-06,0.000234306,0,0.001740825,-0.001740825,0.000367001,-0.000367001,0.000111934,-0.348650059,1,grassland
Weston_Eagle Point Park,4.96E-05,0.000111373,0.000146078,2.46E-06,2.45E-05,0,2.51E-05,7.01E-05,9.12E-06,1.23E-05,2.89E-05,1.28E-07,0.000148309,0,2.33E-06,1.69E-06,0.000185403,0,0.008577619,-0.008577619,0.002135133,-0.002135133,0.002637425,-0.001681248,1,Biodiversity
Weston_Emerald Estates Park,0.000574692,0.011057143,0.001095902,0.00012404,0.004984911,0,0.002980481,0.000750246,0.000720795,0.001187052,0.000117055,7.34E-06,0.001765239,0.00021519,0.000115422,0.000319216,0.010275823,0.02173913,0.007291885,0.014447245,0.020294019,0.001445111,0.004403848,-0.251525231,1,tree
Weston_Gator Run Park,5.64E-05,0.00010712,0.000173222,1.57E-07,5.86E-05,0,8.33E-06,2.87E-05,7.88E-06,3.14E-05,1.11E-05,0,5.10E-05,0,1.13E-05,2.48E-06,9.23E-05,0,0,0,0,0,0.0026726,-0.008244259,1,grassland
Weston_Heron Park,0.000358408,0.000405914,0.000762629,1.10E-05,5.14E-05,0,0.000247504,0.000452074,8.13E-05,0.000158721,0.000105262,3.05E-06,0.000129069,0,4.11E-05,2.71E-05,0.001050747,0,0.002067669,-0.002067669,0.000431963,-0.000431963,0.002736976,-0.042548804,1,Biodiversity
Weston_Indian Trace Park,4.05E-05,0.000116837,0.00021824,8.28E-07,2.57E-05,0,4.03E-05,0.000126652,4.93E-06,4.87E-06,4.46E-05,2.32E-08,0.00018443,0,2.71E-06,2.44E-06,0.000266631,0,0,0,3.40E-05,-3.40E-05,0.0026359,-0.001101917,1,Biodiversity
Weston_Library Park,0.005509253,0.02429,0.005274903,8.38E-05,0.006959113,0,0.006477352,0.00328658,0.002269883,0.001737883,0.000241429,0.005491136,0.002530333,0,0.00012618,5.75E-05,0.02094886,0.2,0,0.2,0.180418062,0.019581938,0.005193866,-0.063716389,1,tree
