UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor,,variable,number,proportion
Pembroke Pines_Tanglewood Park,0.003589859,0.001675161,0.00237519,0.000253805,0.000477255,0,0.002035685,0.003519868,0.00155303,0.000400853,1.87E-05,0.000264167,0.00049177,0,0.00021374,0.000572327,0.002384053,0.076923077,0.110147237,-0.03322416,0.075791463,0.001131614,0.004314208,-0.300771463,1,area,,,,
Pembroke Pines_Towngate Park,0.000938791,0.00052,0.001572042,0.000446043,0.00115134,0,0.001023442,9.02E-06,2.02E-05,0,0.000708912,2.65E-06,0,0,0,6.58E-05,0.000706258,0,0.00462963,-0.00462963,0.000909722,-0.000909722,0.000718674,0.214102949,1,grassland,,,,
Pembroke Pines_Walnut Creek Park,0.006458169,0.024661622,0.01531062,0,0.000146933,0,0.008237503,0.004405245,0.000589662,0.000410436,0,0.001877946,6.79E-05,0,0,0.00025362,0.007680606,0,0.07972337,-0.07972337,0.008712798,-0.008712798,0.005156681,-0.024823679,1,tree,,,,
Pembroke Pines_West Pines Soccer Park and Preserve,0.003431334,0.004363348,0.013022668,6.59E-05,0.002994001,0,0.01095027,0.012786053,5.68E-05,0.002081791,7.04E-05,0.000578922,0.000608433,7.15E-05,0.009671907,0.000918512,0.003904613,0.083333333,0.067464541,0.015868792,0.078601709,0.004731624,0.024974066,0.126586644,1,grassland,,,,
Pembroke Pines_William B. Armstrong Dream Park,0.043292824,0.016313488,0.05188715,0.000164638,0.044050926,0,0.018682277,0.027966039,0.001,0.004375807,0,0.002469838,0.00568254,0,0.008888889,0,0.047481482,0,0.083333333,-0.083333333,0.008609204,-0.008609204,0.0357606,-0.217186082,1,grassland,,,,
Plantation_Country Club Park,0.002904594,0.004023554,0.002849228,8.84E-05,0.00034289,0,0.010162875,0.006046602,0.001137347,0.000107885,0.000237468,0.001138956,0.002068575,0.000196476,0.000166362,0.00911486,0.001268805,0.142857143,0.016062369,0.126794774,0.119528712,0.023328431,0.005880586,0.080559739,1,mean_ndvi,,,,
Plantation_Deicke Park,0.000718429,0.001134333,0.001194012,0.000113343,0.000335135,0,0.001552082,0.000874472,0.00012606,0.000962885,5.77E-05,0.001503997,0.000273004,0,0,0.000146602,0.001507409,0.057142857,0.027911744,0.029231113,0.053438253,0.003704604,0.002283129,-0.487326391,1,mean_ndvi,,,,
Plantation_Fig Tree Park,0.001880111,0.002818405,0.002080784,0.000176469,0.001651516,0,0.002069716,0.00119609,0.001246435,0.000535165,0.000338105,0.00033847,0.000143966,0,0,0.00020546,0.002270041,0.047619048,0.048653786,-0.001034738,0.048019992,-0.000400944,0.009153618,-0.120184553,1,tree,,,,
Plantation_Hoffman Park,0.011000711,0.006300128,0.033049683,0.000127646,0.003901506,0,0.010235211,0.006804331,0.004112789,0.001189937,9.81E-06,0.005145764,0.001325034,0,0,0.011474005,0.011970763,0,0.222222222,-0.222222222,0.011053677,-0.011053677,0.014156909,-0.70912507,1,grassland,,,,
Plantation_Jacaranda Lakes Park,0.001272726,0.002911122,0.000987402,6.69E-05,0.001037598,0,0.001777928,0.001374879,0.000211015,0.000990378,7.17E-05,0.001489935,0.000638589,0,0,0.000300611,0.001487029,0.047619048,0.010513176,0.037105872,0.04962672,-0.002007672,0.003643062,-0.384024328,1,tree,,,,
Plantation_Jack Carter Harmony Park,0.004149142,0.002867915,0.0047944,0.000845112,0.002760406,0,0.0021659,0.003950842,0.001458719,0.000662259,0.000639561,0.000940638,0.00029604,0,1.24E-05,0.000622647,0.003182922,0,0.070635725,-0.070635725,0.008730243,-0.008730243,0.003751255,-0.546323381,1,grassland,,,,
Plantation_Jim Ward Park,0.01918966,0.012801358,0.018445476,4.17E-06,0.000889465,0,0.013557011,0.024721969,0.005229238,0.001105118,0.000623218,0.003781901,0.003035935,0,0,0.03292892,0.025876283,0.027027027,0.128833737,-0.10180671,0.048711721,-0.021684694,0.010169769,-0.189058716,1,Indoor_Outdoor_fitness_center,,,,
Plantation_Marcano Estates Park,0.00281998,0.003016055,0.005430518,0.000278518,0.006248574,0,0.00600047,0.009295157,0.001268785,0.00097129,6.40E-05,0.00049518,0.00065678,0,0,0.000561966,0.005526309,0,0.078902328,-0.078902328,0.012600163,-0.012600163,0.003015394,-0.349659264,1,mean_ndwi,,,,
Plantation_Mirror Lake Park,0.003586472,0.00364871,0.004893918,0.000261034,0.013519406,0,0.006279905,0.006413913,0.000726533,0.000968533,6.11E-05,0.000280091,0.000748044,0,0,0.000457696,0.006746316,0.142857143,0.015919532,0.126937611,0.123424118,0.019433025,0.003588396,-0.634381178,1,herbaceous_wetland,,,,
Plantation_PAL Park-Roy Salmon Stadium,0.003976309,0.003347285,0.006918404,0.00061349,0.010218638,0,0.006157367,0.010615396,0.001236283,0.001380672,0.000131892,0.000483858,0.001059801,0,0,0.001374556,0.006012472,0,0.07513881,-0.07513881,0.007650795,-0.007650795,0.010899218,-0.339079956,1,mean_ndwi,,,,
Plantation_Park East Park,0.010230374,0.009477214,0.021242428,0.000144064,0.00227576,0,0.025020452,0.01573266,0.002271891,0.002663746,0.000734751,0.002557212,0.000200269,0,0,0.027833567,0.034560345,0.333333333,0.027715945,0.305617388,0.245366648,0.087966685,0.016182706,-0.84551941,1,Biodiversity,,,,
Plantation_Pine Island Park,0.003263616,0.001564381,0.004606444,0.000567814,0.002670512,0,0.003911784,0.003414107,0.002695224,0.000168455,0.000278431,4.88E-05,0.00033059,0,0,0.000478461,0.002075706,0,0.042111403,-0.042111403,0.000991553,-0.000991553,0.003255906,-0.310627052,1,grassland,,,,
Plantation_Plantation Central Park,0.001937226,0.002610378,0.002902847,0.000166469,0.001684612,0,0.002796774,0.002515423,0.000924352,0.001348412,0.00015439,0.000897784,0.001007914,0,0,0.000445469,0.002300169,0.034120735,0.064755034,-0.030634299,0.037447385,-0.00332665,0.003204461,-0.438203446,1,grassland,,,,
Plantation_Plantation Preserve Park & Linear Trail,0.002542378,0.001978833,0.002199754,0.000559502,0.003861114,0,0.003634568,0.002285778,0.003089917,0.000266693,0.000335888,0.000198904,0.000365272,0,0,0.000337163,0.002100298,0,0.047619048,-0.047619048,0.003366898,-0.003366898,0.003683263,-0.268635381,1,herbaceous_wetland,,,,
Plantation_Plantation Woods-Kennedy Park,0.009456981,0.009662304,0.037187091,0.001201709,0.005889505,0,0.012989027,0.011074577,0.002584212,0.001409909,4.73E-05,0.005825312,0.001657781,0,0,0.031278138,0.009220849,0.050847458,0.062698413,-0.011850955,0.052686186,-0.001838728,0.012400016,-0.497020093,1,grassland,,,,
Plantation_Pop Travers Park,0.004640862,0.004355312,0.0023065,0.000430056,0.003988326,0,0.002418383,0.002399413,0.000848445,0.001547502,0.000755537,0.001532273,0.000370513,0,8.28E-06,0.000471192,0.002341546,0.111111111,0.028651169,0.082459942,0.092657243,0.018453868,0.004001025,-0.16428587,1,area,,,,
Plantation_Rae Carole Armstrong Liberty Tree Park,0.003369937,0.00220891,0.006411073,0.000451381,0.00490988,0,0.007782745,0.009236158,0.001821252,0.001932485,3.09E-05,0.000940775,0.000637505,0,0,0.000330902,0.004542618,0.130718954,0.035050935,0.09566802,0.116642187,0.014076767,0.008511518,-0.076001908,1,mean_ndwi,,,,
Plantation_Seminole Park,0.003441295,0.00519361,0.002797613,0.000275113,0.003798964,0,0.001577113,0.002465454,0.000811371,0.001457751,0.000683213,0.001218376,0.000502304,0,0,0.000581566,0.001663643,0,0.053609892,-0.053609892,0.010766961,-0.010766961,0.003821972,-0.11838993,1,tree,,,,
Plantation_Sunset Park,0.000879719,0.000926998,0.000613733,0.000115902,0.000361294,0,0.001259989,0.000624262,0.000450649,0.000500963,5.68E-05,0.001383474,0.000207558,0,0,0.000131255,0.000617546,0.056603774,0.030332286,0.026271488,0.053883041,0.002720733,0.003201116,-0.154570335,1,Jog_Walk_path,,,,
Plantation_Tara Park,0.002490073,0.009111901,0.002561176,0.000208205,0.000395287,0,0.002854478,0.00214072,0.000513296,0.00155467,0.000672975,0.000865114,0.001246179,3.47E-06,0,0.000109285,0.006222456,0,0.116666667,-0.116666667,0.002381277,-0.002381277,0.003867304,-1.07832484,1,tree,,,,
Plantation_Volunteer Park,0.001211071,0.001464616,0.002373431,0.000300218,0.00060987,0,0.002579576,0.000652951,0.00070852,0.00099796,8.58E-05,0.000646379,0.000388852,0,9.70E-06,0.00013317,0.00076008,0.061111111,0.026382125,0.034728986,0.057596725,0.003514386,0.002504518,-0.300918097,1,mean_ndvi,,,,
Pompano Beach_Annie Adderly Gillis Park,0.03387213,0.013238753,0.012288202,7.07E-05,0.003462613,0,0.02516722,0.011377569,0.003828773,0.006911241,0,0.00435204,0.010171199,1.27E-05,0.000709967,0.025705561,0.017485407,0.333333333,0.054751765,0.278581568,0.2569973,0.076336033,0.019189568,-0.848706261,1,area,,,,
Pompano Beach_Bill Keith Park,0.028693447,0.010425502,0.011636798,4.07E-05,0.001645069,0,0.029430349,0.013970214,0.001380833,0.011658677,0,0.002880427,0.009383823,0,0.000514544,0.02396494,0.015735836,0,0.166223983,-0.166223983,0.051924209,-0.051924209,0.014835046,-0.449675372,1,mean_ndvi,,,,
Pompano Beach_Canine Corner Dog Park,0.009748782,0.006484169,0.016286338,0.000115085,0.000782259,0,0.007158999,0.015047161,0.002401797,0.001112427,0,0.001495545,0.00045138,0,0.00033549,0.005536187,0.006979356,0.056338028,0.09799269,-0.041654662,0.063473354,-0.007135326,0.013195169,-0.346061994,1,grassland,,,,
Pompano Beach_Exchange Club Park,0.004036232,0.002747578,0.005399355,0.000623844,0.001026578,0,0.003899695,0.002856755,0.000129018,0.000893067,0,0.00104471,0.000120986,0.000781875,3.23E-05,4.75E-05,0.003851449,0.038461538,0.110648913,-0.072187375,0.052500151,-0.014038613,0.005615444,-0.056142305,1,grassland,,,,
Pompano Beach_Founders Park,0.021516586,0.008808853,0.011934023,5.88E-05,0.0022033,0,0.035932024,0.015793429,0.000619862,0.005897971,0,0.002038758,0.005436445,0,0.001265188,0.020889206,0.0251179,0,0.129652142,-0.129652142,0.017751951,-0.017751951,0.016172687,-0.580389147,1,mean_ndvi,,,,
Pompano Beach_Harbor's Edge Park,0.004438017,0.003233313,0.0092244,0.00017759,0.00064421,0,0.006644145,0.008201314,0.000589546,0.000607889,0,0.001442063,0.000260242,0,0.000144204,4.84E-05,0.003220847,0.092436975,0.050643642,0.041793333,0.086028073,0.006408902,0.010949814,-0.096654816,1,grassland,,,,
Pompano Beach_Highlands Park,0.00802162,0.00382143,0.005561079,0,0.001234525,0,0.001586597,0.001828551,0.000190673,0.000961456,0,0.000564796,0.000331425,0.002320377,0.000207294,9.56E-05,0.006389672,0,0.026633631,-0.026633631,0.00564941,-0.00564941,0.003541526,-0.337767823,1,area,,,,
Pompano Beach_Hillsboro Inlet Park,0.001578236,0.001292372,0.00352866,0.000587307,0.001337154,0,0.004155936,0.001659205,0.000113184,0.000444876,0,0.00102654,3.55E-05,0.000297106,5.01E-05,0.000124308,0.001415251,0,0.051369863,-0.051369863,0.00691879,-0.00691879,0.005063335,0.009472351,1,mean_ndvi,,,,
Pompano Beach_Hunters Manor Park,0.029964261,0.032460378,0.016564569,3.48E-05,0.003443035,0,0.01981835,0.011469622,0.009731538,0.005911349,0.000494749,0.004337475,0.018158402,0,4.46E-05,0.01306132,0.016407774,0.058823529,0.145238095,-0.086414566,0.059512983,-0.000689454,0.016129869,-0.533026085,1,tree,,,,
Pompano Beach_Indian Mound Park,0.00520015,0.008335917,0.001405373,4.98E-05,0.000200997,0,0.00629835,0.003971256,0.000812051,0.000569011,0.001776378,0.000599188,0.000343656,0,8.63E-05,0.002217834,0.005667401,0.125,0.03396952,0.09103048,0.111696561,0.013303439,0.012167542,-0.208937274,1,tree,,,,
Pompano Beach_McNab Park,0.011458343,0.007888406,0.007407159,0.000193651,0.000823374,0,0.010435665,0.009168156,0.001672298,0.000903439,0,0.000884667,0.000442322,0,0.000216941,0.013851211,0.009134543,0.1,0.033145788,0.066854212,0.082182147,0.017817853,0.012752941,-0.302053335,1,Indoor_Outdoor_fitness_center,,,,
Pompano Beach_McNair Park & Recreation Center,0.012375937,0.023321189,0.005397298,0.000116742,0.003904605,0,0.012612607,0.013859172,0.022885097,0.003481559,0.002920965,0.002270897,0.003122407,0,0.000665661,0.001923192,0.003101149,0.2,0.098039216,0.101960785,0.19854965,0.00145035,0.010985141,-0.260473535,1,tree,,,,
Pompano Beach_Mitchell Moore Park-Westside Park,0.033023331,0.02038361,0.012547651,0,0.003673629,0,0.020390653,0.016274121,0.003558639,0.009857203,0,0.003117102,0.008326986,0.000392146,0.000253927,0.020637821,0.026201792,0,0.094071784,-0.094071784,0.023187643,-0.023187643,0.019588814,-0.845312034,1,area,,,,
Pompano Beach_North Ocean Park,0.003128996,0.001518843,0.005867262,0.000707372,0.000496441,0,0.005415509,0.003373083,0.000276067,0.000474492,0,0.001509196,0.000101026,0,5.03E-05,2.22E-05,0.002381376,0.068493151,0.020742079,0.047751072,0.064040852,0.004452299,0.005330273,-0.008161027,1,grassland,,,,
Pompano Beach_North Pompano Park,0.007677494,0.007929815,0.008324098,0,0.00133186,0,0.002146757,0.00187538,1.37E-05,0.002342303,0,0.002343139,0.000574645,0.001845975,1.15E-05,0.00025356,0.009382515,0.076923077,0.058368123,0.018554954,0.07083109,0.006091987,0.003590942,-0.38999311,1,Biodiversity,,,,
Pompano Beach_Sand and Spurs Equestrian Park,0.01896384,0.019031934,0.013743802,0.00014342,0.004709547,0,0.03085462,0.018883162,0.008174037,0.006442703,0,0.001827614,0.008839196,0.001560366,0.000686353,0.013728615,0.024295556,0.25,0.04618064,0.20381936,0.220775854,0.029224146,0.015390437,-0.499778591,1,mean_ndvi,,,,
Pompano Beach_Sgt. Chris Reyka Memorial Park,0.005213545,0.007420704,0.006029582,7.41E-05,0.000256608,0,0.007395445,0.008615551,0.000786882,0.000351572,0,0.001200107,0.000339616,0,0.000179267,0.002746838,0.003085946,0,0.057917404,-0.057917404,0.013221454,-0.013221454,0.011350342,-0.199687669,1,mean_ndwi,,,,
Southwest Ranches_Rolling Oaks Park,0.156921334,0.031152205,0.207987105,0.002506414,0.01723485,0,0.056319705,0.035071795,0.150929657,0.027759658,0.000171293,0.001972991,0.03779724,0,0.013672486,1.44E-06,0.182698631,0.666666667,0.048778712,0.617887956,0.610231566,0.056435101,0.045502126,-0.548570217,1,grassland,,,,
Southwest Ranches_Sunshine Ranches Equestrian Park,0.008269349,0.00071138,0.007178691,0.000449038,0.002047555,0,0.002443223,2.96E-05,0.013283948,0.007359004,4.03E-05,2.65E-05,0.012434829,2.91E-05,0.000198102,0.000124323,0.002448047,0,0,0,0.001250684,-0.001250684,0.031727805,-0.06276891,1,Pavilion_Picnic_Area,,,,
Sunrise_City Park,0.001739839,0.001766488,0.001586219,0.000102161,0.002492378,0,0.003402055,0.003753771,0.000411555,0.00037919,0.000785727,0.00082929,0.000360172,0,0,0.000427401,0.006166584,0.023255814,0.031152209,-0.007896395,0.022968472,0.000287342,0.00847968,-0.04911535,1,Biodiversity,,,,
Sunrise_Cypress Preserve Park,0.002502169,0.00168103,0.002106441,0,0.000850897,0,0.005326038,0.002671315,0.000939722,0.000879971,0.000423738,0.003358023,0.000136584,0,4.09E-06,0.000453181,0.003711016,0.038834951,0.075537995,-0.036703044,0.041112022,-0.002277071,0.003133445,-0.956454663,1,mean_ndvi,,,,
Sunrise_Flamingo Park,0.004405347,0.003001902,0.003900458,0.000423737,0.002153548,0,0.002737012,0.001060919,0.001664034,0.000170176,0.000101354,0.000381168,0.000335144,0,3.56E-06,0.000121752,0.001485637,0.01,0.04209153,-0.03209153,0.014665125,-0.004665125,0.002607854,-0.613388544,1,area,,,,
Sunrise_Flamingo Road Linear Park,0.002637534,0.003219477,0.002646967,0.000302944,0.000661036,0,0.002603115,0.000990415,6.66E-05,0.00143003,0.00016693,7.43E-05,0.000265933,0,7.98E-05,0.000134229,0.002067131,0,0.02713909,-0.02713909,0.001813516,-0.001813516,0.001808793,-0.326861379,1,tree,,,,
Sunrise_Lakeside Park,0.001582489,0.000708037,0.000884657,0,0.002520925,0,0.000738422,0.001289131,0.000706996,0.000758721,0.000308305,0.00274876,0.000527242,0,0,0.000188827,0.001430433,0,0.075915219,-0.075915219,0.003530696,-0.003530696,0.00253527,-0.155140816,1,Jog_Walk_path,,,,
Sunrise_Nob Hill Soccer Club Park,0.00199785,0.002674462,0.00293563,1.02E-05,0.001508917,0,0.004114343,0.003043317,7.53E-05,0.001585491,9.78E-05,0.001132432,3.68E-05,0,3.02E-06,8.10E-05,0.001899476,0,0.038756614,-0.038756614,0.004808435,-0.004808435,0.002029713,-0.548479996,1,mean_ndvi,,,,
Sunrise_Oak Hammock-Passive Park,0.001193613,0.001304257,0.002413083,0,0.001632532,0,0.002680059,0.00182807,0.000856989,0.003913223,0.000213454,0.004010974,0.000246274,0,6.77E-06,0.000182143,0.002380671,0.047337278,0.048481162,-0.001143884,0.048863928,-0.00152665,0.002385108,-0.605101797,1,Jog_Walk_path,,,,
Sunrise_Oscar Wind Park,0.004313395,0.00297234,0.003293835,0.000833339,0.001227596,0,0.003178361,0.00167818,0.001291111,0.00090335,0.000300291,0.000728652,4.25E-05,0,0.00018242,0.000208003,0.00314894,0.1,0.047039278,0.052960722,0.087091443,0.012908557,0.002879961,-0.477738827,1,area,,,,
Sunrise_Sawgrass Sanctuary Park,0.004491773,0.002432122,0.002941446,0.000871494,0.00099361,0,0.003338481,0.00189338,0.00215877,0.001184157,0.000102148,0.000784219,0.000223665,0,5.56E-05,0.000389763,0.002766146,0.041666667,0.047285745,-0.005619078,0.042690054,-0.001023387,0.003197848,-0.64084964,1,area,,,,
Sunrise_Shotgun Road Linear Park,0.004548488,0.002636572,0.004590484,0.000495157,0.001034707,0,0.001949701,0.001683067,0.001568292,0.003353673,0.000395635,0.001557026,0.000262757,0,0.000135775,0.000208614,0.00199457,0,0.076379767,-0.076379767,0.009584771,-0.009584771,0.003116605,-0.392237852,1,grassland,,,,
Sunrise_Sunrise Athletic Complex,0.001570371,0.002680148,0.002913441,0.000184525,0.000932047,0,0.001680874,0.000921292,8.59E-05,0.001230528,0.000173024,0.000437076,0.00027881,0,5.87E-05,0.000159383,0.002232936,0.050847458,0.04245283,0.008394628,0.051412555,-0.000565097,0.00219925,-0.504031592,1,grassland,,,,
Sunrise_Sunrise Sportsplex,0.001168053,0.001017233,0.001791748,0,0.000975725,0,0.0010415,0.00188501,0.000879266,0.00154562,0.000318279,0.002532824,0.000300119,0,0,0.000333245,0.000901782,0,0.05815387,-0.05815387,0.006701446,-0.006701446,0.001757486,-0.18098311,1,Jog_Walk_path,,,,
Sunrise_Sunrise Tennis Club,0.004433069,0.005024677,0.003113685,3.32E-05,0.002260085,0,0.006663199,0.003108892,0.000711607,0.001210443,8.02E-05,0.002216952,0.000281633,0,7.61E-06,0.000104083,0.002405668,0.142857143,0.012944984,0.129912159,0.128459554,0.014397589,0.003303564,-1.255600446,1,mean_ndvi,,,,
Sunrise_Welleby Park,0.0023206,0.003089887,0.003008626,0.000120627,0.001195249,0,0.002282882,0.001596782,5.20E-05,0.00161119,0.000156594,0.001333534,0.000306361,0,9.51E-05,0.000254535,0.001889099,0.046413502,0.074362616,-0.027949114,0.046336898,7.66E-05,0.002418859,-0.502183695,1,tree,,,,
Tamarac_Caporella Aquatic Center,0.000791517,0.001152776,0.000327691,0,0.000937552,0,0.001826169,0.001056335,0.000558967,2.00E-05,0.000271521,0.001300768,0.000264663,0,0,0.002354437,0.000854406,0.047619048,0.039258671,0.008360377,0.049872499,-0.002253451,0.002689091,-0.413036288,1,Indoor_Outdoor_fitness_center,,,,
Tamarac_Caporella Park,0.002000507,0.000810268,0.002313967,0.00075153,0.001083233,0,0.001641599,0.002050901,0.000271036,0.000933973,0.003184331,0.002202938,0.00025034,1.64E-05,0,1.37E-05,0.001692495,0.06779661,0.029761159,0.038035451,0.067362934,0.000433676,0.006385731,-0.063689536,1,Body_of_water,,,,
Tamarac_Mainlands Park,0.000869648,0.000729107,0.001974346,0.000126487,0.00044353,0,0.000572578,0.001982721,1.55E-05,0.000244742,7.30E-05,0.000128904,4.85E-05,0,0,0.000188363,0.001938818,0,0.079159396,-0.079159396,0.001019458,-0.001019458,0.002455848,-0.571299081,1,mean_ndwi,,,,
Tamarac_Sunset Point Park,0.000980946,0.000660803,0.000807019,1.17E-05,0.003548774,0,0.003537485,0.001212829,0.000161492,7.26E-05,0.000341885,0.000213317,0.00029313,5.64E-05,1.27E-05,0.000872396,0.001655737,0.08490566,0.050448552,0.034457108,0.083333435,0.001572225,0.002309871,-0.138133177,1,herbaceous_wetland,,,,
Tamarac_Swim Central Annex Park,0.000877359,0.001280261,0.000644609,0,0.000732024,0,0.001646354,0.001084878,0.000453341,2.36E-05,0.000298843,0.0013211,9.48E-05,2.10E-06,9.57E-06,0.002064772,0.001422413,0,0.038961039,-0.038961039,0.003341563,-0.003341563,0.002544607,-0.337114279,1,Indoor_Outdoor_fitness_center,,,,
Tamarac_Tamarac Recreation Center,0.002292052,0.002160546,0.004369983,0.000304005,0.003022683,0,0.003268915,0.004635743,0.002331903,0.000147906,0.000713191,0.000608902,0.000464335,0.000334338,0.000359139,0.00195991,0.001738467,0.142857143,0.064386431,0.078470712,0.129097927,0.013759216,0.003256767,-0.663609206,1,mean_ndwi,,,,
Tamarac_Tamarac Sports Complex,0.001256376,0.001621247,0.001445709,0,0.003629617,0,0.003711276,0.001542338,2.59E-05,0.000757653,0.000293186,0.000891013,0.000778176,1.51E-05,0.000123761,0.000777643,0.001834389,0.031746032,0.12044818,-0.088702148,0.034244382,-0.00249835,0.002512045,-0.36575533,1,mean_ndvi,,,,
Tamarac_Tamarac Veterans Park-Dog Park,0.002730009,0.002334041,0.003203959,0,0.001509827,0,0.001625193,0.00385539,0.00115091,0.000171918,0.000307414,0.000140915,0.000483611,4.12E-05,0.001462277,0.002612328,0.003992914,0.08974359,0.052709777,0.037033813,0.088833209,0.000910381,0.002429161,-0.325578472,1,Biodiversity,,,,
Tamarac_Tephford Park,0.001743877,0.002510149,0.001232917,0,0.003435643,0,0.002303657,0.001656862,1.02E-05,0.000826516,0.000174159,0.000332219,0.001491299,2.06E-06,8.92E-05,0.000165231,0.002276207,0.098039216,0.067339708,0.030699508,0.09216321,0.005876006,0.002260649,-0.063000237,1,herbaceous_wetland,,,,
Tamarac_Waters Edge Park,0.00246647,0.002040191,0.001988047,0.000237002,0.001151438,0,0.001755175,0.003092287,0.002251943,5.88E-05,0.000115746,0.002322365,0.000698607,2.28E-05,0,0.000428121,0.001351082,0.048780488,0.080158035,-0.031377547,0.049912967,-0.001132479,0.002639579,-0.367976285,1,mean_ndwi,,,,
West Park_Mary Saunders Park,0.021179219,0.059695609,0.009575352,3.94E-05,0.001148594,0,0.053922004,0.013903603,0.005326821,0.000730364,9.27E-05,0.002548514,0.000731813,6.43E-05,5.51E-05,0.002860377,0.089375486,0,0.012070082,-0.012070082,0.002406247,-0.002406247,0.024180842,-0.42982602,1,Biodiversity,,,,
West Park_McTyre Park,0.014109376,0.03912584,0.021799444,0.000216783,0.000905778,0,0.025935453,0.023104664,0.004349273,0.004559349,0.0003502,0.010288602,0.001020462,0.000348998,6.05E-05,0.000312216,0.065892327,0,0.037581141,-0.037581141,0.007470642,-0.007470642,0.033264379,-0.121552893,1,Biodiversity,,,,
West Park_Water Tower Park,0.009541214,0.001647232,0.005705701,3.80E-05,0.000340883,0,0.004564276,0.001472702,0.003241979,0.002168379,4.27E-05,0.00014274,0.000224217,3.84E-05,0.000187387,0.000779422,0.005591647,0,0.1,-0.1,0.003232551,-0.003232551,0.023400885,-0.129948226,2,area,,,,
Weston_Bonaventure Park,0.001787506,0.003745397,0.001251165,0.000156186,0.001091327,0,0.001408008,0.000692679,0.00142441,8.39E-05,0.000102785,0.000401034,0.000505032,0,0.000179998,0.000135459,0.002639924,0,0.02427811,-0.02427811,0.003385039,-0.003385039,0.002087123,-0.094290248,1,tree,,,,
Weston_Eagle Point Park,0.000912311,0.002335076,0.000820352,0.00016506,0.000519261,0,0.000741861,0.000571174,0.000777447,5.22E-05,0.000128086,0.000168252,0.000611799,0,0.000160663,0.000213443,0.002315449,0,0.04746849,-0.04746849,0.005655384,-0.005655384,0.002280047,-0.042364155,1,tree,,,,
Weston_Emerald Estates Park,0.056500662,0.008894782,0.059618804,0.00307835,0.017976024,0,0.030869018,0.007805448,0.061292121,0.07354051,0.006182946,1.28E-05,0.034540534,0,0.004084893,0.000694613,0.152262742,0,0.026039216,-0.026039216,0.005902583,-0.005902583,0.049491007,-0.730373954,1,Biodiversity,,,,
Weston_Gator Run Park,0.000332244,0.000749743,0.000737339,0.000130388,0.000139518,0,0.000279489,0.000170415,0.000323233,6.16E-05,3.88E-05,2.82E-05,0.000333933,0,7.03E-05,0.000155062,0.001035109,0.029411765,0.019816591,0.009595174,0.029042399,0.000369366,0.002371387,-0.08317087,1,Biodiversity,,,,
Weston_Heron Park,0.001300209,0.003467156,0.001727036,0.000565354,0.00157722,0,0.001742421,0.00140323,0.002247646,0.0003384,0.000171818,0.001279681,0.000369575,0,0.000114437,0.000220402,0.002420771,0,0.025947867,-0.025947867,0.003179949,-0.003179949,0.003414578,-0.2020795,1,tree,,,,
Weston_Indian Trace Park,0.001024449,0.002338944,0.001258521,0.000164676,0.000773853,0,0.000461715,0.000579026,0.000755539,1.51E-05,0.000102771,0.000109993,0.000784767,0,0.000147629,0.000193562,0.002322419,0,0.031599234,-0.031599234,0.004861315,-0.004861315,0.002365978,-0.081648884,1,tree,,,,
Weston_Library Park,0.113304654,0.057755509,0.176034134,0.001313901,0.010610001,0,0.017738248,0.027387667,0.033798644,0.018190286,0.000184381,0.012668891,0.025652063,0,0.003806737,0.000160878,0.138104236,0.16,0.122380953,0.037619047,0.155836462,0.004163538,0.063064549,-0.279686974,1,grassland,,,,
Weston_Peace Mound Park,0.001652617,0.004573329,0.001227843,0.00041477,0.001482161,0,0.001652513,0.001466374,0.002356216,0.000423759,7.56E-05,0.001306858,6.43E-05,0,0.000200693,0.000298762,0.002282949,0.085308057,0.051471082,0.033836975,0.081452527,0.00385553,0.002077987,-0.045606792,1,tree,,,,
Weston_Regional Park,0.000938291,0.007993467,0.000843857,0.021965041,0.00290014,0,0.004534949,0.024454737,0.000425073,0.004979922,0.00399202,0.000160827,0.020654746,0,0.000136922,0.000103275,0.02125017,0.013605442,0.081475235,-0.067869793,0.028324975,-0.014719533,0.025487929,0.019761331,1,mean_ndwi,,,,
Weston_Tequestra Trace Park,0.001038161,0.001189219,0.0012809,0.000145363,0.000538285,0,0.000932047,0.000695485,0.000355052,2.60E-05,0.000476085,0.000163011,0.002176907,0,5.01E-05,0.000189944,0.002698672,0.034482759,0.021777846,0.012704913,0.031173365,0.003309394,0.002363668,-0.079645077,1,Biodiversity,,,,
Weston_Vista Park,0.119874035,0.047067903,0.075411234,0.007166169,0.015062272,0,0.039968901,0.020025461,0.01738023,0.028535586,0.004352242,0.01781003,0.036576299,0,0.001683754,0.00032599,0.182308184,0.019607843,0.565010854,-0.545403011,0.045625578,-0.026017735,0.07906027,-0.604588259,1,Biodiversity,,,,
