UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor,,variable,number,proportion
Parkland_Equestrian Center at Temple Park,0.174324116,0.123295778,0.094290003,0.000891587,0.004672193,0,0.145297443,0.087669939,0.01231865,0.007291612,0.002747409,0.030795704,0.031671706,0.009105334,0.047772297,0,0.085968508,0.444444444,0.30452381,0.139920635,0.431527769,0.012916675,0.06118627,-0.337288638,1,area,,,,
Parkland_John H. Quigley Park - Parkland Tennis Center,0.071108172,0.056112891,0.117083836,0.001556628,0.009357237,0,0.04886592,0.055377076,0.01144203,0.032592825,0.004825375,0.01727666,0.007690698,0.020407017,0.010497773,0,0.033598127,0.285714286,0.580455856,-0.29474157,0.33916876,-0.053454474,0.055779416,0.168262991,1,grassland,,,,
Parkland_Liberty Park,0.139358412,0.138935901,0.09284729,0.003581412,0.009231978,0,0.105162423,0.106679189,0.005152615,0.004276981,0.019290408,0.026398364,0.015974984,0.014062285,0.024107189,0.003122182,0.059128985,0.852459016,0.504620473,0.347838543,0.833069278,0.019389738,0.084299131,-0.04577449,1,area,,,,
Parkland_Pine Trails Park,0.133634555,0.096600121,0.075759296,0.007428261,0.03830624,0,0.06400207,0.146423842,0.003961938,0.005326611,0.021661049,0.038197195,0.006179692,0.005386772,0.007878957,0.002515212,0.044973952,0.602150538,0.415623284,0.186527254,0.583175495,0.018975043,0.079226062,-0.039803739,1,mean_ndwi,,,,
Parkland_Six Acre Woods Park,0.012332466,0.044213145,0.068243228,0.001318214,0.005025529,0,0.065502575,0.046654235,0.002859829,0.062689463,0.003067729,0.070732288,0.021372982,0.008605389,9.09E-05,0.000350296,0.044454817,0.25,0.244233235,0.005766765,0.25036161,-0.00036161,0.032867952,0.093590495,1,Jog_Walk_path,,,,
Parkland_Terramar Park,0.023858199,0.043989778,0.068040347,0.004000312,0.005549298,0,0.041838159,0.052708704,0.00476039,0.041199501,0.004393431,0.030787887,0.014482017,0.012331917,0.004745696,7.90E-06,0.027389316,0.423728814,0.440070168,-0.016341354,0.454772726,-0.031043912,0.055882406,0.166727288,1,grassland,,,,
Pembroke Park_Raymond P. Olgesby Preserve-Pembroke Park Preserve,0.102089796,0.102170258,0.046601563,0,0.018203564,0,0.097648346,0.127272487,0.014950334,0.057701726,0.005670487,0.045919252,0.016662022,0.003121624,0.030371938,0.0155515,0.13509328,0.218181818,0.485482324,-0.267300506,0.243888084,-0.025706266,0.07539882,-0.391703665,1,Biodiversity,,,,
Pembroke Pines_Ashley Hale Park,0.039016038,0.093097623,0.134687438,0.016493092,0.071251154,0,0.057259489,0.113640595,0.010372471,0.01784186,5.91E-05,0.029953485,0.014427843,0,0.00338658,0.012643742,0.164798889,0.285714286,0.570618958,-0.284904672,0.296863809,-0.011149523,0.070527078,0.054110705,1,Biodiversity,,,,
Pembroke Pines_Ben Fiorendino Park,0.055269274,0.091636016,0.121922397,0.021247936,0.052964263,0,0.070953703,0.160421169,0.005844546,0.014573174,0.002507772,0.047125998,0.008583632,0,0.01040585,0.034277868,0.094976127,0.210526316,0.603665122,-0.393138806,0.246884186,-0.03635787,0.076490513,-0.009106336,1,mean_ndwi,,,,
Pembroke Pines_Chapel Trail Nature Preserve,0.093916421,0.041804624,0.055509674,0.009049452,0.034890665,0,0.029530552,0.062862966,0.005864418,0.022635977,0.005945728,0.014621494,0.010924757,0.006614202,0.046398046,0.003564764,0.154854894,0.120253165,0.407152243,-0.286899078,0.155698679,-0.035445514,0.08120955,-0.21729792,1,Biodiversity,,,,
Pembroke Pines_Chapel Trail Park,0.128122098,0.055602327,0.087886065,0.004750356,0.044792592,0,0.043598192,0.087126983,0.007010322,0.024865739,0.003906846,0.010199041,0.013394251,0.008480451,0.050386827,0.000924991,0.108092223,0.105263158,0.518539916,-0.413276758,0.13420126,-0.028938102,0.083097637,-0.245599573,1,area,,,,
Pembroke Pines_Cinnamon Place,0.285564361,0.075689195,0.083758904,0.00219387,0.010451971,0,0.083268722,0.063109751,0.037941631,0.003447659,0.003642758,0.036172081,0.269357926,0,0,0.004874473,0.09511699,0.380952381,0.3910073,-0.010054919,0.370123776,0.010828605,0.098994862,-0.136216983,1,area,,,,
Pembroke Pines_Craig Rupp K-9 Dog Park,0.040279895,0.135462364,0.145565392,0.018146724,0.041742423,0,0.043970804,0.180672671,0.008349377,0.015554439,0.003133672,0.075585059,0.01338042,0,0.006883551,0.034121411,0.087236249,0.78030303,0.694472708,0.085830322,0.764322635,0.015980395,0.074997667,0.081572111,1,mean_ndwi,,,,
Pembroke Pines_Flamingo Park,0.071110115,0.100519247,0.060401518,0.044506892,0.07248695,0,0.037114255,0.012391629,0.005113329,0.001316271,0.007279021,0.001693704,0.002891086,0,0,0.008057616,0.024347022,0.333333333,0.367233754,-0.033900421,0.34042712,-0.007093787,0.067630851,0.043910818,1,tree,,,,
Pembroke Pines_Fletcher Park,0.120731718,0.047132716,0.03152245,0,0.000584892,0,0.11976595,0.08601266,0.014984721,0.00686939,0,0.020162021,0.008885475,0,0,0.002650759,0.213180059,0.833333333,0.284556878,0.548776455,0.781714691,0.051618642,0.062336021,-0.099252283,1,Biodiversity,,,,
Pembroke Pines_Jack McCluskey Rainbow Park,0.06265936,0.061953046,0.027874385,0,0.000100734,0,0.107997336,0.050695111,0.013328693,0.005779254,0,0.016575402,0.005770885,0,0,0.003919586,0.125093146,0.25,0.415945166,-0.165945166,0.279840982,-0.029840982,0.075317411,-0.134878191,1,Biodiversity,,,,
Pembroke Pines_Memorial Park,0.057507687,0.208873011,0.108737171,0.009566438,0.045632185,0,0.084948994,0.15687452,0.009312983,0.011887464,0.001563624,0.015761753,0.064356839,0,0.007056037,0.016087444,0.151553763,1,0.386990917,0.613009083,0.945457425,0.054542575,0.088416555,-0.217054826,1,tree,,,,
Pembroke Pines_Pasadena Park,0.049471255,0.274199795,0.141630298,0.019711992,0.01441223,0,0.200344741,0.129785436,0.000280024,0.009719986,0.008415003,0.24401403,0.007779685,0,0.013269447,0.020111557,0.074917711,0.75,0.271381579,0.478618421,0.743838973,0.006161027,0.069375733,0.025370836,2,tree,,,,
Pembroke Pines_Paul J. Maxwell Park,0.192385339,0.068462514,0.177740233,0,0.001579803,0,0.101055088,0.070476223,0.007095095,0.014025538,0,0.009248299,0.044624336,0,0,0.002168628,0.10464931,0.5,0.530643739,-0.030643739,0.485147644,0.014852356,0.089509825,-0.356285803,2,area,,,,
Pembroke Pines_Pembroke Lakes Golf and Tennis Center,0.054712863,0.17668262,0.142253623,0.015809573,0.068764958,0,0.064183071,0.219526752,0.002642164,0.013811678,0.000192537,0.029828331,0.016717732,0,0.005858678,0.037530181,0.094117613,0.703703704,0.295510244,0.40819346,0.678450629,0.025253075,0.079941183,-0.096764302,1,mean_ndwi,,,,
Pembroke Pines_Pines Recreation Center,0.133668251,0.042651092,0.079113875,0,0.00211541,0,0.137702643,0.102208992,0.023795392,0.008472007,0,0.009006445,0.041234716,0,0,0.000574245,0.123479093,0.25,0.527331349,-0.277331349,0.299698157,-0.049698157,0.058493032,0.066970008,1,mean_ndvi,,,,
Pembroke Pines_Rose G. Price Park,0.078950894,0.047420878,0.06722769,0.005948641,0.029358366,0,0.024081995,0.06341982,0.009551418,0.026477914,0.00240007,0.007378018,0.01833125,0.007822039,0.036152565,0.004003805,0.112729963,0.34375,0.185620256,0.158129744,0.344255228,-0.000505228,0.07626027,-0.201865497,1,Biodiversity,,,,
Pembroke Pines_Silver Lakes Park South,0.130572759,0.0577555,0.129255248,0.006855164,0.048157077,0,0.089895176,0.209764364,0.026852437,0.043891005,0.000715558,0.008306733,0.006916767,0.001744302,0,0.007503432,0.161470753,0.5,0.324747674,0.175252326,0.472971522,0.027028478,0.061323687,-0.021420041,1,mean_ndwi,,,,
Pembroke Pines_Spring Valley Park,0.145038313,0.027207952,0.147862996,0.004227835,0.046020075,0,0.057312786,0.213389952,0.022853784,0.015688186,0,0.003911628,0.01423084,0,0.002052123,0.001670797,0.19855472,1,0.433333333,0.566666667,0.970690165,0.029309835,0.057740262,-0.085483056,1,mean_ndwi,,,,
Pembroke Pines_Steven L. Josias Dog and Equestrian Park,0.088164218,0.087709647,0.057588205,0.011229691,0.082063135,0,0.064843391,0.056236426,0.009837611,0.013515336,0.004719001,0.047715167,0.020945842,0.007496002,0.031196763,0.002548541,0.06284005,0.714285714,0.165023307,0.549262407,0.631732815,0.082552899,0.081302388,-0.888663422,1,area,,,,
Pembroke Pines_Tanglewood Park,0.106374516,0.183896612,0.063266842,0.008190083,0.022572315,0,0.078831531,0.097675867,0.016973818,0.01949499,0.000474277,0.043913809,0.061089336,0,0.015733899,0.034876416,0.112041055,0.538461538,0.261882766,0.276578772,0.520627097,0.017834441,0.100847507,-0.206542739,1,tree,,,,
Pembroke Pines_Towngate Park,0.12567001,0.032442451,0.094969316,0.006177999,0.041724269,0,0.072021632,0.180876513,0.013787397,0.024136627,0.001020618,0.009997946,0.014866631,0,0.004880381,0.004414907,0.146140432,0.333333333,0.519038917,-0.185705584,0.35060394,-0.017270607,0.038723139,0.130581717,1,mean_ndwi,,,,
Pembroke Pines_Walnut Creek Park,0.054598851,0.07307636,0.036683118,0,0.000582236,0,0.086601533,0.039993755,0.017870609,0.005824643,0,0.008532057,0.008996888,0,0,0.002822703,0.116272997,0.375,0.403676374,-0.028676374,0.368473486,0.006526514,0.076903297,-0.158774227,1,Biodiversity,,,,
Pembroke Pines_West Pines Soccer Park and Preserve,0.101596448,0.034158111,0.091644965,0.001804682,0.035801042,0,0.031719558,0.079374324,0.011022513,0.02390081,0.007814904,0.00855632,0.004906809,0.003844056,0.028784297,0.005744593,0.162042953,0.125,0.281370675,-0.156370675,0.152301863,-0.027301863,0.061864415,-0.056999946,1,Biodiversity,,,,
Pembroke Pines_William B. Armstrong Dream Park,0.117544892,0.041744335,0.135737918,0.009304911,0.034750674,0,0.069817656,0.138114549,0.014567765,0.026743022,0.000362643,0.011502008,0.037643069,0,0.008570344,0.004876575,0.143426429,0.294117647,0.713789682,-0.419672035,0.324244959,-0.030127312,0.070577446,-0.346555407,1,Biodiversity,,,,
Plantation_Country Club Park,0.038136756,0.062190689,0.055749979,0.003563012,0.021706806,0,0.046184354,0.059512629,0.009185939,0.002482632,0.000564357,0.015515176,0.016939792,0.000574953,0.018443405,0.00930688,0.057681975,0.285714286,0.208482105,0.077232181,0.278309107,0.007405179,0.10717033,-0.555276143,1,tree,,,,
Plantation_Deicke Park,0.01946237,0.0323529,0.023646634,0.004579673,0.017760505,0,0.044366435,0.01771327,0.014293238,0.003996323,0.004582197,0.002284952,0.003609126,0,0,0.002362353,0.021199764,0.285714286,0.398375391,-0.112661105,0.292400112,-0.006685826,0.040545126,-0.061120525,1,mean_ndvi,,,,
Plantation_Fig Tree Park,0.084040009,0.086028573,0.122013801,0.002302706,0.108197899,0,0.092059076,0.207783443,0.021379155,0.01575915,0.009870627,0.04570765,0.021637823,0,0,0.024019496,0.122935001,0.642857143,0.636164821,0.006692322,0.629299851,0.013557292,0.084586703,-0.255895912,1,mean_ndwi,,,,
Plantation_Hoffman Park,0.098079911,0.057360824,0.062412167,0.004882302,0.048321254,0,0.147582359,0.136755943,0.026209156,0.027370644,0.00185804,0.120586378,0.013621985,0,0,0.011081162,0.121792104,1,0.321321321,0.678678679,0.966039722,0.033960278,0.105254051,-0.534815479,1,mean_ndvi,,,,
Plantation_Jacaranda Lakes Park,0.061084655,0.046695285,0.067548483,0.000391394,0.038200562,0,0.044741547,0.032577985,0.013220584,0.003546779,0.001085086,0.003686848,0.029793461,0,0,0.003200297,0.04387738,0.571428571,0.167519649,0.403908922,0.545402829,0.026025742,0.043205258,-0.397371215,1,grassland,,,,
Plantation_Jack Carter Harmony Park,0.063854953,0.073647611,0.07099502,0.009953125,0.063661157,0,0.072582915,0.110355631,0.036386931,0.015813817,0.01024872,0.019525825,0.019035377,0,0.000368458,0.0264978,0.061913698,0,0.413519299,-0.413519299,0.089053217,-0.089053217,0.085805976,-0.178442347,1,mean_ndwi,,,,
Plantation_Jim Ward Park,0.057590316,0.053223312,0.05166025,0.001959342,0.014603401,0,0.06941867,0.090283032,0.035059236,0.043953907,0.010851138,0.157405105,0.006321936,0,0,0.012524995,0.107822115,0.297297297,0.430790961,-0.133493664,0.308052748,-0.010755451,0.084170842,-0.256402994,1,Jog_Walk_path,,,,
Plantation_Marcano Estates Park,0.092819415,0.042152437,0.127024636,0.002906841,0.028494489,0,0.084507779,0.070628351,0.007000817,0.002829311,0.007573384,0.019799586,0.031271307,0,0,0.014820626,0.068170088,0,0.279572208,-0.279572208,0.021261647,-0.021261647,0.095535145,-0.211563197,1,grassland,,,,
Plantation_Mirror Lake Park,0.121468058,0.084330695,0.144823635,0.001368623,0.015093784,0,0.088123354,0.061142176,0.027844356,0.004860947,0.006378913,0.015901698,0.019491279,0,0,0.01941712,0.071817909,0.285714286,0.380790661,-0.095076375,0.304250307,-0.018536021,0.106997198,-0.353298133,1,grassland,,,,
Plantation_PAL Park-Roy Salmon Stadium,0.145715358,0.114475772,0.10668065,0.005018894,0.017949293,0,0.104175025,0.153728247,0.035079905,0.015427241,3.55E-06,0.020672601,0.019618832,0,0,0.017285888,0.114859594,0.333333333,0.780885498,-0.447552165,0.390371035,-0.057037702,0.127095717,-0.566116374,1,mean_ndwi,,,,
Plantation_Park East Park,0.058899241,0.053031456,0.06775067,0.002113454,0.012803229,0,0.054420168,0.065100504,0.040175865,0.017884085,0.025569576,0.106477803,0.018741436,0,0,0.015799052,0.157638188,0.333333333,0.483975576,-0.150642243,0.351510405,-0.018177072,0.072328009,-0.366127195,1,Biodiversity,,,,
Plantation_Pine Island Park,0.074564758,0.026097063,0.08020192,0.013147845,0.051426078,0,0.058479451,0.043735877,0.002029329,0.002173226,0.006497611,0.015601093,0.008438577,0,0,0.004873648,0.071876895,0.422222222,0.434920635,-0.012698413,0.418053185,0.004169037,0.095006938,-0.554156409,1,grassland,,,,
Plantation_Plantation Central Park,0.053591842,0.01025374,0.053031902,0.002791764,0.026297161,0,0.042910793,0.048914406,0.007510858,0.003624563,0.001587756,0.013848693,0.013634943,0,0,0.004537605,0.069350691,0.296587927,0.454880703,-0.158292776,0.31254478,-0.015956853,0.051948128,-0.187210837,1,Biodiversity,,,,
Plantation_Plantation Preserve Park & Linear Trail,0.059613258,0.064417723,0.073575198,0.007590151,0.053415173,0,0.05921939,0.112550845,0.018551016,0.027565475,0.004323636,0.012472329,0.007548541,0,0,0.010817857,0.056673692,0.714285714,0.537310841,0.176974873,0.701922687,0.012363027,0.107595395,-0.344804808,1,mean_ndwi,,,,
Plantation_Plantation Woods-Kennedy Park,0.117367398,0.077409769,0.077788457,0.002064972,0.048640854,0,0.153554467,0.115217298,0.028826108,0.019055271,0.007461186,0.113714034,0.041684591,0,0,0.020677577,0.161531702,0.807909605,0.437698412,0.370211193,0.764733516,0.043176089,0.109281708,-0.687888576,1,Biodiversity,,,,
Plantation_Pop Travers Park,0.086650423,0.089763286,0.061168784,0.011332365,0.032433141,0,0.065100376,0.161862192,0.027207347,0.02454798,0.007099114,0.006704995,0.014881239,0,0.0002182,0.02143158,0.051871451,0.222222222,0.456364948,-0.234142726,0.244220185,-0.021997963,0.070999221,-0.234280331,1,mean_ndwi,,,,
Plantation_Rae Carole Armstrong Liberty Tree Park,0.134754045,0.09005263,0.120661577,0.005994726,0.052474322,0,0.105500495,0.123757781,0.02159949,0.012679307,0.002293981,0.016783441,0.017798688,0,0,0.009110307,0.146636055,0.444444444,0.466693041,-0.022248597,0.46664576,-0.022201316,0.121760244,-0.979023499,1,Biodiversity,,,,
Plantation_Seminole Park,0.072753191,0.097752254,0.067599441,0.010005348,0.046344285,0,0.063853213,0.152143698,0.017965188,0.033686538,0.006216779,0.006568355,0.007345895,0,0,0.034055565,0.05761935,0.705882353,0.42110492,0.284777433,0.650183645,0.055698708,0.078182936,-0.203880452,1,mean_ndwi,,,,
Plantation_Sunset Park,0.019558045,0.016946303,0.022667174,0.002869774,0.018088322,0,0.050503717,0.018099939,0.016301194,0.001304748,0.005931304,0.001565263,0.003417872,0,0,0.001875751,0.020262073,0.264150943,0.425740721,-0.161589778,0.282275475,-0.018124532,0.038146078,-0.138031673,1,mean_ndvi,,,,
Plantation_Tara Park,0.112770893,0.040168627,0.09951346,0.002874488,0.03867322,0,0.061592668,0.027561846,0.016809174,0.013390933,0.003346632,0.004924926,0.011294365,0.001035041,0.001506214,0.004984465,0.034918019,0.5,0.9375,-0.4375,0.510773294,-0.010773294,0.060905624,-0.405117867,1,area,,,,
Plantation_Volunteer Park,0.009767806,0.027146676,0.013365461,0.013860388,0.013418941,0,0.034547721,0.015102996,0.00968963,0.001653761,0.009926308,0.00125126,0.001313454,0,0.002232858,0.004042107,0.010052574,0.511111111,0.409643276,0.101467835,0.501724751,0.00938636,0.023881236,0.096604273,1,mean_ndvi,,,,
Pompano Beach_Annie Adderly Gillis Park,0.083168873,0.036361258,0.07068849,0.000425424,0.031349742,0,0.188940938,0.069947783,0.066095696,0.009754923,0,0.006711708,0.008390408,0.000549045,0.028637384,0.01083195,0.057622181,0.333333333,0.267257363,0.06607597,0.319890992,0.013442341,0.043793547,0.313647995,1,mean_ndvi,,,,
Pompano Beach_Bill Keith Park,0.067356744,0.041721015,0.10051534,0.002076203,0.024978965,0,0.203405021,0.09793564,0.053547466,0.007952744,0,0.002867726,0.006827423,0,0.018269276,0.008520828,0.102537861,0.142857143,0.20772989,-0.064872747,0.13920805,0.003649093,0.042168286,0.339859024,1,mean_ndvi,,,,
Pompano Beach_Canine Corner Dog Park,0.176031066,0.058035932,0.12288779,0.005698583,0.132603905,0,0.165627551,0.053878408,0.02537224,0.003760925,0,0.00280718,0.014546887,0,0.051651144,0.000275423,0.136718853,0.774647887,0.338969174,0.435678713,0.701133315,0.073514572,0.042097257,0.259950756,1,area,,,,
Pompano Beach_Exchange Club Park,0.10602505,0.082164629,0.069180711,0.014087849,0.059281143,0,0.027833817,0.065794181,0.022669975,0.008567295,0,0.006111034,0.023650155,0.010479417,0.027820312,0.027630538,0.089986861,0.307692308,0.491659581,-0.183967273,0.328404326,-0.020712018,0.052409142,0.126575193,1,area,,,,
Pompano Beach_Founders Park,0.062078928,0.023471471,0.118069962,0.000234468,0.032267326,0,0.180109928,0.064252192,0.051841742,0.010100063,0,0.004111867,0.00793418,0,0.020077272,0.012215277,0.131082482,0,0.176678583,-0.176678583,0.042836078,-0.042836078,0.039922891,0.375010494,1,mean_ndvi,,,,
Pompano Beach_Harbor's Edge Park,0.106441519,0.032846602,0.123999212,0.003765966,0.149685324,0,0.10197736,0.065470722,0.027468951,0.00472437,0,0.005043147,0.01461854,0.001073006,0.03281814,0.009037987,0.142781627,0.621848739,0.54838973,0.073459009,0.628519838,-0.006671099,0.049658966,0.192453981,1,herbaceous_wetland,,,,
Pompano Beach_Highlands Park,0.169498256,0.088722706,0.141571903,0,0.022134342,0,0.192134766,0.128559434,0.029539105,0.071316848,0,0.052945225,0.018298589,0.013025229,0.006835999,0.011834249,0.206389414,0.411764706,0.47852285,-0.066758144,0.44086038,-0.029095674,0.087647348,-0.07620928,1,Biodiversity,,,,
Pompano Beach_Hillsboro Inlet Park,0.087408582,0.076071736,0.084595889,0.010526522,0.042224945,0,0.033180334,0.056455211,0.017487964,0.023112451,0,0.005227011,0.03431368,0.000811059,0.009611181,0.038542951,0.065127006,0.25,0.308973496,-0.058973496,0.255727891,-0.005727891,0.050790851,0.165754975,1,area,,,,
Pompano Beach_Hunters Manor Park,0.06360912,0.079670057,0.055567047,0.00185645,0.015415028,0,0.1201217,0.069979928,0.081616246,0.00598468,0.064587451,0.002367236,0.005915708,0.000869143,0.002224768,0.005738788,0.069704583,0.411764706,0.477546296,-0.06578159,0.428014503,-0.016249797,0.068091723,0.03357245,1,mean_ndvi,,,,
Pompano Beach_Indian Mound Park,0.118997593,0.066054931,0.093220653,0.006265746,0.070416613,0,0.296446295,0.086930264,0.061114762,0.016186573,0.00255125,0.004753472,0.010787454,0,0.025202851,0.000313234,0.083276509,0.375,0.208856256,0.166143744,0.348854037,0.026145963,0.0527243,0.177147322,1,mean_ndvi,,,,
Pompano Beach_McNab Park,0.092100989,0.07902437,0.089517582,0.00123739,0.081164788,0,0.259929172,0.078661826,0.035579969,0.011418702,0,0.005774329,0.007818123,0,0.037270424,0.001172086,0.150255538,0.1,0.305307724,-0.205307724,0.157207116,-0.057207116,0.046150538,0.2385124,1,mean_ndvi,,,,
Pompano Beach_McNair Park & Recreation Center,0.054900134,0.119004533,0.069011052,0.002366681,0.033377456,0,0.182612703,0.193874572,0.105298939,0.005003331,0.090891567,0.003839917,0.006912789,0.002148714,0.002393083,0.020907231,0.039449675,0,0.527627023,-0.527627023,0.027169114,-0.027169114,0.067202865,-0.056325566,1,mean_ndwi,,,,
Pompano Beach_Mitchell Moore Park-Westside Park,0.0957098,0.026570303,0.09706623,0.000130826,0.027756988,0,0.1487202,0.047621764,0.050119366,0.011592212,0,0.004200044,0.010289874,0.003463838,0.017584471,0.005254458,0.040861443,0.428571429,0.394528304,0.034043125,0.432597349,-0.00402592,0.061843976,0.276456467,1,mean_ndvi,,,,
Pompano Beach_North Ocean Park,0.141046542,0.048229126,0.095242105,0.013880987,0.0766367,0,0.063899847,0.056691733,0.032976298,0.013461073,0,0.006755844,0.006343285,0,0.013236886,0.024634126,0.118470758,0.287671233,0.156644012,0.131027221,0.261211936,0.026459297,0.070741426,-0.066571217,1,area,,,,
Pompano Beach_North Pompano Park,0.191922105,0.173899081,0.147631894,0,0.018121763,0,0.081242119,0.103976628,0.008340718,0.048580923,0,0.08582525,0.020378995,0.012035882,0,0.008700632,0.170374949,0.153846154,0.43464877,-0.280802616,0.159423941,-0.005577787,0.083091914,-0.06761312,1,area,,,,
Pompano Beach_Sand and Spurs Equestrian Park,0.092909615,0.029138274,0.139593661,0.000992108,0.082747341,0,0.093678149,0.089445133,0.039358823,0.015163354,0,0.005334081,0.017563098,0.008092276,0.062036156,0.002867309,0.113393035,0.5,0.538498175,-0.038498175,0.483326425,0.016673575,0.04511998,0.174239593,1,grassland,,,,
Pompano Beach_Sgt. Chris Reyka Memorial Park,0.108297339,0.06065409,0.10641394,0.007801373,0.09158902,0,0.182434837,0.075978737,0.023016462,0.010611942,0,0.005347863,0.009042461,0,0.035403131,0.000275061,0.140482304,0,0.304422946,-0.304422946,0.079182919,-0.079182919,0.050138862,0.198079775,1,mean_ndvi,,,,
Southwest Ranches_Rolling Oaks Park,0.055967741,0.08437872,0.066818805,0.002693908,0.069878417,0,0.070157321,0.038540178,0.009941136,0.02018576,0.002065682,0.015090559,0.023180685,0,0.004980564,0.001369357,0.079097823,0.333333333,0.606939776,-0.273606443,0.347325832,-0.013992499,0.08733555,-0.301977822,1,tree,,,,
Southwest Ranches_Sunshine Ranches Equestrian Park,0.042834257,0.025656356,0.027558034,0.018437635,0.021964626,0,0.056754524,0.048479243,0.00296883,0.008339991,0.005680943,0.015620567,0.024760748,0,0.027241661,0.005424896,0.029984384,0.761904762,0.340583647,0.421321115,0.747724266,0.014180496,0.071866425,-0.991865555,1,mean_ndvi,,,,
Sunrise_City Park,0.0954857,0.104282679,0.067951199,0.003732705,0.016271497,0,0.094911669,0.065340118,0.028921263,0.010116765,0.015972706,0.007191642,0.024151593,0,0,0.033428752,0.078449726,0.488372093,0.367351854,0.121020239,0.472829205,0.015542888,0.114267947,-0.140751242,1,tree,,,,
Sunrise_Cypress Preserve Park,0.026410859,0.051145995,0.010561591,0,0.008809409,0,0.067526924,0.053108129,0.012375206,0.020134835,0.003528481,0.001534929,0.004014783,0,0.005291578,0.004120876,0.024073093,0.398058252,0.343673714,0.054384538,0.385109232,0.01294902,0.122777604,-0.361619947,1,mean_ndvi,,,,
Sunrise_Flamingo Park,0.019177034,0.024764035,0.02224571,0.015352524,0.023936997,0,0.058439617,0.024988587,0.005948374,0.023656498,0.006019595,0.000237449,0.010962563,0,0.010563823,0.009292744,0.026619923,0.45,0.514307954,-0.064307954,0.458009194,-0.008009194,0.035419566,-0.033940408,1,mean_ndvi,,,,
Sunrise_Flamingo Road Linear Park,0.033922747,0.065031602,0.024940437,0.006116317,0.019223838,0,0.02622051,0.010441218,0.0023312,0.013319894,0.020233323,0.001667642,0.003819901,0,0.016368827,0.003294251,0.027984768,0.333333333,0.358003627,-0.024670294,0.330443662,0.002889671,0.030202689,0.01241722,1,tree,,,,
Sunrise_Lakeside Park,0.090748349,0.107646762,0.03370863,0,0.039285118,0,0.070988179,0.04682639,0.01801789,0.037352333,0.075127802,0.001873143,0.027588752,0,0,0.015663568,0.053202778,0,0.24702882,-0.24702882,0.024881804,-0.024881804,0.065626294,-0.051023854,1,tree,,,,
Sunrise_Nob Hill Soccer Club Park,0.050980112,0.059848314,0.032778166,0.001202117,0.03461322,0,0.042478387,0.029664527,0.017524532,0.00474085,0.002597901,0.002572899,0.002242207,0,0.004250201,0.003701299,0.024488533,0.379310345,0.248038335,0.13127201,0.36855271,0.010757635,0.03283448,0.175001692,1,tree,,,,
Sunrise_Oak Hammock-Passive Park,0.041726364,0.096300579,0.015407878,0,0.031410971,0,0.097808248,0.063638486,0.009153969,0.026725067,0.001748824,0.004259932,0.036991112,0,0.012374617,0.009264921,0.090739734,0.366863905,0.581975363,-0.215111458,0.388005874,-0.021141969,0.084759666,-0.303292447,1,mean_ndvi,,,,
Sunrise_Oscar Wind Park,0.053151369,0.076828239,0.093247595,0.037447294,0.069709246,0,0.071464112,0.064672122,0.018663983,0.196439703,0.009522673,0.009824523,0.068363525,0,0.009769645,0.008643075,0.035726015,0.4,0.462676811,-0.062676811,0.432935063,-0.032935063,0.05875254,-0.071908004,1,Kids_Playground,,,,
Sunrise_Sawgrass Sanctuary Park,0.04207074,0.074178146,0.087002623,0.0325696,0.053994624,0,0.059646241,0.064773675,0.017229908,0.214335285,0.00910508,0.011076308,0.087578451,0,0.007427241,0.005594909,0.049197722,0.166666667,0.213129718,-0.046463051,0.146414092,0.020252575,0.057634961,-0.051518382,1,Kids_Playground,,,,
Sunrise_Shotgun Road Linear Park,0.035751218,0.060652508,0.118664694,0.025681947,0.060600647,0,0.065401291,0.092763539,0.022631806,0.208088297,0.021358252,0.023509244,0.04084333,0,0.009470878,0.002561391,0.045404117,0,0.272443705,-0.272443705,0.059124523,-0.059124523,0.052548241,0.078910163,1,Kids_Playground,,,,
Sunrise_Sunrise Athletic Complex,0.063551346,0.060051338,0.055719379,0.005448413,0.025806013,0,0.052335586,0.031682589,0.00276221,0.057018445,0.046048213,0.004571024,0.013632768,0,0.021430775,0.007728727,0.080958535,0.474576271,0.276725838,0.197850433,0.471302503,0.003273768,0.056045302,-0.143991646,1,Biodiversity,,,,
Sunrise_Sunrise Sportsplex,0.101218913,0.193461518,0.038952366,0,0.041817059,0,0.110366031,0.060513028,0.035996353,0.007445931,0.023538009,0.002141058,0.042969507,0,0.00400364,0.007882944,0.147414388,0.2,0.317038111,-0.117038111,0.21590531,-0.01590531,0.092057137,0.015077141,1,tree,,,,
Sunrise_Sunrise Tennis Club,0.052131892,0.078241958,0.016713577,2.68E-05,0.018588805,0,0.054188494,0.038343822,0.008259474,0.037588197,0.002581215,0.010422288,0.007536556,0,0.043350294,0.00157096,0.040062863,0.095238095,0.197104431,-0.101866336,0.102059277,-0.006821182,0.081101178,-0.249281548,1,tree,,,,
